Train Episode: 61	Loss: 4.165374	Accuracy: 0.000	Current Training Data Per Class 1: 21	Loss 2: 2.402403	Accuracy 2: 0.200	Current Training Data Per Class 2: 30	 Total loss: 3.283889	 Total Accuracy: 0.100
Train Episode: 62	Loss: 5.088541	Accuracy: 0.000	Current Training Data Per Class 1: 9	Loss 2: 3.006956	Accuracy 2: 0.200	Current Training Data Per Class 2: 23	 Total loss: 4.047749	 Total Accuracy: 0.100
Train Episode: 63	Loss: 2.461384	Accuracy: 0.200	Current Training Data Per Class 1: 34	Loss 2: 4.852681	Accuracy 2: 0.000	Current Training Data Per Class 2: 33	 Total loss: 3.657032	 Total Accuracy: 0.100
Train Episode: 64	Loss: 1.722467	Accuracy: 0.320	Current Training Data Per Class 1: 10	Loss 2: 6.073282	Accuracy 2: 0.000	Current Training Data Per Class 2: 29	 Total loss: 3.897874	 Total Accuracy: 0.160
Train Episode: 65	Loss: 1.996253	Accuracy: 0.450	Current Training Data Per Class 1: 18	Loss 2: 4.560590	Accuracy 2: 0.000	Current Training Data Per Class 2: 27	 Total loss: 3.278421	 Total Accuracy: 0.225
Train Episode: 66	Loss: 1.702435	Accuracy: 0.420	Current Training Data Per Class 1: 17	Loss 2: 10.816432	Accuracy 2: 0.000	Current Training Data Per Class 2: 37	 Total loss: 6.259434	 Total Accuracy: 0.210
Train Episode: 67	Loss: 7.178823	Accuracy: 0.000	Current Training Data Per Class 1: 32	Loss 2: 2.496403	Accuracy 2: 0.500	Current Training Data Per Class 2: 13	 Total loss: 4.837613	 Total Accuracy: 0.250
Train Episode: 68	Loss: 1.359389	Accuracy: 0.490	Current Training Data Per Class 1: 7	Loss 2: 6.818886	Accuracy 2: 0.000	Current Training Data Per Class 2: 26	 Total loss: 4.089138	 Total Accuracy: 0.245
Train Episode: 69	Loss: 1.518041	Accuracy: 0.320	Current Training Data Per Class 1: 15	Loss 2: 8.419858	Accuracy 2: 0.000	Current Training Data Per Class 2: 9	 Total loss: 4.968949	 Total Accuracy: 0.160
Train Episode: 70	Loss: 6.434756	Accuracy: 0.000	Current Training Data Per Class 1: 7	Loss 2: 3.833089	Accuracy 2: 0.200	Current Training Data Per Class 2: 26	 Total loss: 5.133923	 Total Accuracy: 0.100
Train Episode: 71	Loss: 4.053143	Accuracy: 0.000	Current Training Data Per Class 1: 28	Loss 2: 3.949318	Accuracy 2: 0.200	Current Training Data Per Class 2: 29	 Total loss: 4.001230	 Total Accuracy: 0.100
Train Episode: 72	Loss: 2.813376	Accuracy: 0.290	Current Training Data Per Class 1: 12	Loss 2: 4.699550	Accuracy 2: 0.000	Current Training Data Per Class 2: 10	 Total loss: 3.756463	 Total Accuracy: 0.145
