Train Episode: 1	Loss: 0.512288	Accuracy: 0.860	 Current training data: 150
Train Episode: 2	Loss: 1.025654	Accuracy: 0.570	 Current training data: 150
Train Episode: 3	Loss: 0.735168	Accuracy: 0.800	 Current training data: 150
Train Episode: 4	Loss: 0.653917	Accuracy: 0.780	 Current training data: 150
Train Episode: 5	Loss: 0.935644	Accuracy: 0.580	 Current training data: 150
Train Episode: 6	Loss: 1.077028	Accuracy: 0.630	 Current training data: 150
Train Episode: 7	Loss: 1.000124	Accuracy: 0.670	 Current training data: 150
Train Episode: 8	Loss: 0.402806	Accuracy: 0.870	 Current training data: 150
Train Episode: 9	Loss: 0.825571	Accuracy: 0.630	 Current training data: 150
Train Episode: 10	Loss: 0.770124	Accuracy: 0.700	 Current training data: 150
Train Episode: 11	Loss: 0.615704	Accuracy: 0.780	 Current training data: 150
Train Episode: 12	Loss: 0.837959	Accuracy: 0.650	 Current training data: 150
Train Episode: 13	Loss: 0.971476	Accuracy: 0.630	 Current training data: 150
Train Episode: 14	Loss: 0.946774	Accuracy: 0.630	 Current training data: 150
Train Episode: 15	Loss: 0.514800	Accuracy: 0.780	 Current training data: 150
Train Episode: 16	Loss: 0.736026	Accuracy: 0.740	 Current training data: 150
Train Episode: 17	Loss: 0.864830	Accuracy: 0.620	 Current training data: 150
Train Episode: 18	Loss: 0.613734	Accuracy: 0.760	 Current training data: 150
Train Episode: 19	Loss: 1.187829	Accuracy: 0.510	 Current training data: 150
Train Episode: 20	Loss: 1.018972	Accuracy: 0.540	 Current training data: 150
