Train Episode: 1	Loss: 1.498547	Accuracy: 0.310	 Current training data: 20
Train Episode: 2	Loss: 1.588844	Accuracy: 0.380	 Current training data: 20
Train Episode: 3	Loss: 1.481650	Accuracy: 0.210	 Current training data: 20
Train Episode: 4	Loss: 1.568837	Accuracy: 0.360	 Current training data: 20
Train Episode: 5	Loss: 1.912504	Accuracy: 0.200	 Current training data: 20
Train Episode: 6	Loss: 1.307169	Accuracy: 0.590	 Current training data: 20
Train Episode: 7	Loss: 1.765084	Accuracy: 0.330	 Current training data: 20
Train Episode: 8	Loss: 1.458683	Accuracy: 0.440	 Current training data: 20
Train Episode: 9	Loss: 2.080646	Accuracy: 0.240	 Current training data: 20
Train Episode: 10	Loss: 1.534382	Accuracy: 0.400	 Current training data: 20
Train Episode: 11	Loss: 1.634548	Accuracy: 0.240	 Current training data: 20
Train Episode: 12	Loss: 1.270573	Accuracy: 0.380	 Current training data: 20
Train Episode: 13	Loss: 1.964351	Accuracy: 0.200	 Current training data: 20
Train Episode: 14	Loss: 2.251838	Accuracy: 0.200	 Current training data: 20
Train Episode: 15	Loss: 1.592438	Accuracy: 0.370	 Current training data: 20
Train Episode: 16	Loss: 1.436079	Accuracy: 0.400	 Current training data: 20
Train Episode: 17	Loss: 1.695216	Accuracy: 0.240	 Current training data: 20
Train Episode: 18	Loss: 1.492052	Accuracy: 0.330	 Current training data: 20
Train Episode: 19	Loss: 2.292323	Accuracy: 0.200	 Current training data: 20
Train Episode: 20	Loss: 1.548911	Accuracy: 0.220	 Current training data: 20
