Train Episode: 1	Loss: 1.482782	Accuracy: 0.310	 Current training data per class: 60
Train Episode: 2	Loss: 3.850148	Accuracy: 0.140	 Current training data per class: 60
Train Episode: 3	Loss: 1.906716	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.658148	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 5	Loss: 1.700679	Accuracy: 0.220	 Current training data per class: 60
Train Episode: 6	Loss: 3.850148	Accuracy: 0.170	 Current training data per class: 60
Train Episode: 7	Loss: 1.721420	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 1.621290	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 2.399446	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 10	Loss: 1.639744	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 11	Loss: 1.538425	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 12	Loss: 1.682007	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 13	Loss: 1.643863	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 14	Loss: 1.794780	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 15	Loss: 1.635033	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 16	Loss: 1.911812	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 17	Loss: 2.312824	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 18	Loss: 1.534994	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 19	Loss: 1.927272	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 1.403015	Accuracy: 0.400	 Current training data per class: 60
