Train Episode: 1	Loss: 0.466959	Accuracy: 0.870	 Current training data: 190
Train Episode: 2	Loss: 0.379638	Accuracy: 0.880	 Current training data: 190
Train Episode: 3	Loss: 0.375374	Accuracy: 0.850	 Current training data: 190
Train Episode: 4	Loss: 0.375741	Accuracy: 0.900	 Current training data: 190
Train Episode: 5	Loss: 0.392171	Accuracy: 0.850	 Current training data: 190
Train Episode: 6	Loss: 0.279318	Accuracy: 0.900	 Current training data: 190
Train Episode: 7	Loss: 0.346451	Accuracy: 0.880	 Current training data: 190
Train Episode: 8	Loss: 0.273191	Accuracy: 0.910	 Current training data: 190
Train Episode: 9	Loss: 0.152102	Accuracy: 0.940	 Current training data: 190
Train Episode: 10	Loss: 0.174137	Accuracy: 0.950	 Current training data: 190
Train Episode: 11	Loss: 0.681078	Accuracy: 0.780	 Current training data: 190
Train Episode: 12	Loss: 0.382262	Accuracy: 0.880	 Current training data: 190
Train Episode: 13	Loss: 0.280647	Accuracy: 0.900	 Current training data: 190
Train Episode: 14	Loss: 0.355794	Accuracy: 0.880	 Current training data: 190
Train Episode: 15	Loss: 0.266757	Accuracy: 0.890	 Current training data: 190
Train Episode: 16	Loss: 0.410562	Accuracy: 0.800	 Current training data: 190
Train Episode: 17	Loss: 0.448417	Accuracy: 0.850	 Current training data: 190
Train Episode: 18	Loss: 0.135202	Accuracy: 0.970	 Current training data: 190
Train Episode: 19	Loss: 0.233290	Accuracy: 0.920	 Current training data: 190
Train Episode: 20	Loss: 0.264326	Accuracy: 0.910	 Current training data: 190
