Train Episode: 1	Loss: 3.849669	Accuracy: 0.190	 Current training data per class: 60
Train Episode: 2	Loss: 4.372575	Accuracy: 0.020	 Current training data per class: 60
Train Episode: 3	Loss: 1.950819	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.414912	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 5	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
Train Episode: 6	Loss: 1.632828	Accuracy: 0.210	 Current training data per class: 60
Train Episode: 7	Loss: 1.943746	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 3.850148	Accuracy: 0.030	 Current training data per class: 60
Train Episode: 10	Loss: 3.850148	Accuracy: 0.110	 Current training data per class: 60
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
Train Episode: 12	Loss: 1.420120	Accuracy: 0.300	 Current training data per class: 60
Train Episode: 13	Loss: 1.694457	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 14	Loss: 3.851684	Accuracy: 0.020	 Current training data per class: 60
Train Episode: 15	Loss: 1.649466	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 16	Loss: 1.691816	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
Train Episode: 18	Loss: 3.850144	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 19	Loss: 1.768397	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
