Train Episode: 1	Loss: 1.767454	Accuracy: 0.290	 Current training data per class: 5
Train Episode: 2	Loss: 1.964310	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 3	Loss: 1.862708	Accuracy: 0.190	 Current training data per class: 5
Train Episode: 4	Loss: 1.664461	Accuracy: 0.410	 Current training data per class: 5
Train Episode: 5	Loss: 2.116683	Accuracy: 0.190	 Current training data per class: 5
Train Episode: 6	Loss: 3.017101	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 7	Loss: 2.793372	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 8	Loss: 2.709686	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 9	Loss: 1.741649	Accuracy: 0.440	 Current training data per class: 5
Train Episode: 10	Loss: 2.282814	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 11	Loss: 1.714648	Accuracy: 0.420	 Current training data per class: 5
Train Episode: 12	Loss: 1.532674	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 13	Loss: 2.107705	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 14	Loss: 1.952774	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 15	Loss: 2.387177	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 16	Loss: 2.500643	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 17	Loss: 1.998470	Accuracy: 0.450	 Current training data per class: 5
Train Episode: 18	Loss: 1.983421	Accuracy: 0.180	 Current training data per class: 5
Train Episode: 19	Loss: 1.678658	Accuracy: 0.430	 Current training data per class: 5
Train Episode: 20	Loss: 1.788778	Accuracy: 0.400	 Current training data per class: 5
