Runner Episode: 1	Loss: 2.281024	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 2	Loss: 2.567541	Accuracy: 0.240 	 Current Training Data Per Class: 160
Runner Episode: 3	Loss: 2.043521	Accuracy: 0.440 	 Current Training Data Per Class: 160
Runner Episode: 4	Loss: 2.266760	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 5	Loss: 2.017987	Accuracy: 0.400 	 Current Training Data Per Class: 160
Runner Episode: 6	Loss: 2.253080	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 7	Loss: 2.325861	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 8	Loss: 2.371882	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 9	Loss: 2.300874	Accuracy: 0.350 	 Current Training Data Per Class: 160
Runner Episode: 10	Loss: 2.352230	Accuracy: 0.360 	 Current Training Data Per Class: 160
Runner Episode: 11	Loss: 2.478121	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 12	Loss: 2.273872	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 13	Loss: 1.886395	Accuracy: 0.400 	 Current Training Data Per Class: 160
Runner Episode: 14	Loss: 2.416100	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 15	Loss: 2.155161	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 16	Loss: 2.351149	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 17	Loss: 2.102546	Accuracy: 0.400 	 Current Training Data Per Class: 160
Runner Episode: 18	Loss: 2.232109	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 19	Loss: 2.149928	Accuracy: 0.200 	 Current Training Data Per Class: 160
Runner Episode: 20	Loss: 2.489667	Accuracy: 0.300 	 Current Training Data Per Class: 160
