Train Episode: 1	Loss: 0.358723	Accuracy: 0.860	 Current training data: 225
Train Episode: 2	Loss: 0.483039	Accuracy: 0.840	 Current training data: 225
Train Episode: 3	Loss: 0.226638	Accuracy: 0.950	 Current training data: 225
Train Episode: 4	Loss: 0.350536	Accuracy: 0.930	 Current training data: 225
Train Episode: 5	Loss: 0.578431	Accuracy: 0.830	 Current training data: 225
Train Episode: 6	Loss: 0.392492	Accuracy: 0.870	 Current training data: 225
Train Episode: 7	Loss: 0.235052	Accuracy: 0.940	 Current training data: 225
Train Episode: 8	Loss: 0.181566	Accuracy: 0.920	 Current training data: 225
Train Episode: 9	Loss: 0.081341	Accuracy: 0.960	 Current training data: 225
Train Episode: 10	Loss: 0.201570	Accuracy: 0.910	 Current training data: 225
Train Episode: 11	Loss: 0.520986	Accuracy: 0.840	 Current training data: 225
Train Episode: 12	Loss: 0.256424	Accuracy: 0.930	 Current training data: 225
Train Episode: 13	Loss: 0.164786	Accuracy: 0.940	 Current training data: 225
Train Episode: 14	Loss: 0.321796	Accuracy: 0.940	 Current training data: 225
Train Episode: 15	Loss: 0.420987	Accuracy: 0.930	 Current training data: 225
Train Episode: 16	Loss: 0.561002	Accuracy: 0.750	 Current training data: 225
Train Episode: 17	Loss: 0.304880	Accuracy: 0.880	 Current training data: 225
Train Episode: 18	Loss: 0.237877	Accuracy: 0.940	 Current training data: 225
Train Episode: 19	Loss: 0.159736	Accuracy: 0.950	 Current training data: 225
Train Episode: 20	Loss: 0.247225	Accuracy: 0.900	 Current training data: 225
