Runner Episode: 1	Loss: 1.166006	Accuracy: 0.470 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.049814	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 2.296500	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.147745	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 1.828521	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 2.610291	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 2.376285	Accuracy: 0.180 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 2.328270	Accuracy: 0.250 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.005789	Accuracy: 0.190 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 2.881916	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.125007	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 1.722728	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 1.952264	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 1.922797	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 2.235595	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 2.241844	Accuracy: 0.280 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.033355	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.499959	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 2.312662	Accuracy: 0.220 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.273357	Accuracy: 0.200 	 Current Training Data Per Class: 5
