Train Episode: 1	Loss: 1.080337	Accuracy: 0.590	 Current training data per class: 200
Train Episode: 2	Loss: 1.703943	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 3	Loss: 1.826582	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 4	Loss: 1.457688	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 5	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 200
Train Episode: 6	Loss: 1.760321	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 7	Loss: 1.729484	Accuracy: 0.260	 Current training data per class: 200
Train Episode: 8	Loss: 1.690515	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 9	Loss: 4.222643	Accuracy: 0.390	 Current training data per class: 200
Train Episode: 10	Loss: 1.618625	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 11	Loss: 1.620935	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 12	Loss: 1.455226	Accuracy: 0.400	 Current training data per class: 200
Train Episode: 13	Loss: 1.785794	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 14	Loss: 1.785802	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 15	Loss: 1.430130	Accuracy: 0.370	 Current training data per class: 200
Train Episode: 16	Loss: 1.666547	Accuracy: 0.330	 Current training data per class: 200
Train Episode: 17	Loss: 1.631059	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 18	Loss: 1.369994	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 19	Loss: 2.217995	Accuracy: 0.200	 Current training data per class: 200
Train Episode: 20	Loss: 1.356073	Accuracy: 0.400	 Current training data per class: 200
