Train Episode: 1	Loss: 4260.237305	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 2	Loss: 3493.178711	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 225
Train Episode: 4	Loss: 30145.462891	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 5	Loss: 1110.965820	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 6	Loss: 1500.667480	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 7	Loss: 9570.088867	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 8	Loss: 14173.838867	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 9	Loss: 3084.726807	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 10	Loss: 1098327.250000	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 225
Train Episode: 12	Loss: 20591.976562	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 13	Loss: 1182.041016	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 14	Loss: 9599524.000000	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 15	Loss: 3680.086914	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 16	Loss: 1610.613892	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 17	Loss: 877.211548	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 18	Loss: 1500.099121	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 19	Loss: 842.195923	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 20	Loss: 1203.664795	Accuracy: 0.200	 Current training data per class: 225
