Train Episode: 1	Loss: 3.850148	Accuracy: 0.330	 Current training data per class: 30
Train Episode: 2	Loss: 2.117643	Accuracy: 0.240	 Current training data per class: 30
Train Episode: 3	Loss: 1.635762	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 4	Loss: 20.168968	Accuracy: 0.190	 Current training data per class: 30
Train Episode: 5	Loss: 2.561866	Accuracy: 0.260	 Current training data per class: 30
Train Episode: 6	Loss: 2.346817	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 7	Loss: 1.647648	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 8	Loss: 1.810632	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 9	Loss: 1.651235	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 10	Loss: 1.762365	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 1.636946	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 12	Loss: 1.451619	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 13	Loss: 1.644144	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 14	Loss: 1.645568	Accuracy: 0.370	 Current training data per class: 30
Train Episode: 15	Loss: 1.952761	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 16	Loss: 1.639277	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 1.685375	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 18	Loss: 1.633024	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 19	Loss: 2.157359	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 1.344907	Accuracy: 0.400	 Current training data per class: 30
