Train Episode: 1	Loss: 1.577606	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 2	Loss: 3.850085	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 3	Loss: 3.889173	Accuracy: 0.190	 Current training data per class: 5
Train Episode: 4	Loss: 3.824706	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 5	Loss: 1.885629	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 6	Loss: 1.857848	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 7	Loss: 18.276127	Accuracy: 0.190	 Current training data per class: 5
Train Episode: 8	Loss: 2.409232	Accuracy: 0.350	 Current training data per class: 5
Train Episode: 9	Loss: 1.962536	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 10	Loss: 2.869269	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 11	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 5
Train Episode: 12	Loss: 2.094847	Accuracy: 0.410	 Current training data per class: 5
Train Episode: 13	Loss: 3.619680	Accuracy: 0.180	 Current training data per class: 5
Train Episode: 14	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 15	Loss: 5.310584	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 16	Loss: 2.231694	Accuracy: 0.280	 Current training data per class: 5
Train Episode: 17	Loss: 5.027117	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 18	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 19	Loss: 1.757188	Accuracy: 0.210	 Current training data per class: 5
Train Episode: 20	Loss: 3.850148	Accuracy: 0.180	 Current training data per class: 5
