Train Episode: 1	Loss: 1.329764	Accuracy: 0.410	 Current training data per class: 60
Train Episode: 2	Loss: 1.630638	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 3	Loss: 1.619131	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.413756	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 5	Loss: 1.655383	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 6	Loss: 1.614395	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 7	Loss: 1.650915	Accuracy: 0.210	 Current training data per class: 60
Train Episode: 8	Loss: 1.619845	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 1.900038	Accuracy: 0.210	 Current training data per class: 60
Train Episode: 10	Loss: 3.850148	Accuracy: 0.030	 Current training data per class: 60
Train Episode: 11	Loss: 3.850148	Accuracy: 0.120	 Current training data per class: 60
Train Episode: 12	Loss: 12.245332	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 13	Loss: 1.662318	Accuracy: 0.250	 Current training data per class: 60
Train Episode: 14	Loss: 1.782178	Accuracy: 0.160	 Current training data per class: 60
Train Episode: 15	Loss: 1.617830	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 16	Loss: 1.651197	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 17	Loss: 1.639596	Accuracy: 0.210	 Current training data per class: 60
Train Episode: 18	Loss: 1.360639	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 19	Loss: 1.905025	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 1.703814	Accuracy: 0.200	 Current training data per class: 60
