Train Episode: 1	Loss: 3.771558	Accuracy: 0.020	Current Training Data: 5	Number of Tasks: 1	Loss 2: 2.707372	Accuracy 2: 0.310	Current Training Data Per Class 2: 10 	Number of Tasks 2: 1	 Total loss: 3.239465	 Total Accuracy: 0.165
Train Episode: 13	Loss: 3.123651	Accuracy: 0.000	Current Training Data: 24	Number of Tasks: 1	Loss 2: 2.839853	Accuracy 2: 0.200	Current Training Data Per Class 2: 9 	Number of Tasks 2: 1	 Total loss: 2.981751	 Total Accuracy: 0.100
Train Episode: 14	Loss: 3.487517	Accuracy: 0.200	Current Training Data: 8	Number of Tasks: 1	Loss 2: 4.103458	Accuracy 2: 0.000	Current Training Data Per Class 2: 5 	Number of Tasks 2: 1	 Total loss: 3.795487	 Total Accuracy: 0.100
Train Episode: 15	Loss: 4.618608	Accuracy: 0.000	Current Training Data: 5	Number of Tasks: 1	Loss 2: 3.394769	Accuracy 2: 0.200	Current Training Data Per Class 2: 12 	Number of Tasks 2: 1	 Total loss: 4.006689	 Total Accuracy: 0.100
Train Episode: 16	Loss: 4.033081	Accuracy: 0.000	Current Training Data: 6	Number of Tasks: 1	Loss 2: 2.388627	Accuracy 2: 0.340	Current Training Data Per Class 2: 38 	Number of Tasks 2: 1	 Total loss: 3.210854	 Total Accuracy: 0.170
Train Episode: 17	Loss: 3.598604	Accuracy: 0.080	Current Training Data: 14	Number of Tasks: 1	Loss 2: 3.558624	Accuracy 2: 0.200	Current Training Data Per Class 2: 10 	Number of Tasks 2: 1	 Total loss: 3.578614	 Total Accuracy: 0.140
Train Episode: 18	Loss: 2.161037	Accuracy: 0.350	Current Training Data: 30	Number of Tasks: 1	Loss 2: 4.646047	Accuracy 2: 0.000	Current Training Data Per Class 2: 35 	Number of Tasks 2: 1	 Total loss: 3.403542	 Total Accuracy: 0.175
Train Episode: 19	Loss: 2.323377	Accuracy: 0.200	Current Training Data: 26	Number of Tasks: 1	Loss 2: 4.591654	Accuracy 2: 0.000	Current Training Data Per Class 2: 10 	Number of Tasks 2: 1	 Total loss: 3.457515	 Total Accuracy: 0.100
Train Episode: 20	Loss: 3.308299	Accuracy: 0.000	Current Training Data: 6	Number of Tasks: 1	Loss 2: 3.651591	Accuracy 2: 0.200	Current Training Data Per Class 2: 9 	Number of Tasks 2: 1	 Total loss: 3.479945	 Total Accuracy: 0.100
Train Episode: 21	Loss: 2.465778	Accuracy: 0.400	Current Training Data: 23	Number of Tasks: 1	Loss 2: 4.019065	Accuracy 2: 0.000	Current Training Data Per Class 2: 5 	Number of Tasks 2: 1	 Total loss: 3.242422	 Total Accuracy: 0.200
Train Episode: 22	Loss: 2.281786	Accuracy: 0.200	Current Training Data: 36	Number of Tasks: 1	Loss 2: 4.197639	Accuracy 2: 0.000	Current Training Data Per Class 2: 38 	Number of Tasks 2: 1	 Total loss: 3.239713	 Total Accuracy: 0.100
Train Episode: 23	Loss: 4.400282	Accuracy: 0.000	Current Training Data: 6	Number of Tasks: 1	Loss 2: 2.910184	Accuracy 2: 0.200	Current Training Data Per Class 2: 13 	Number of Tasks 2: 1	 Total loss: 3.655233	 Total Accuracy: 0.100
Train Episode: 24	Loss: 3.769113	Accuracy: 0.000	Current Training Data: 23	Number of Tasks: 1	Loss 2: 2.334952	Accuracy 2: 0.200	Current Training Data Per Class 2: 24 	Number of Tasks 2: 1	 Total loss: 3.052032	 Total Accuracy: 0.100
Train Episode: 25	Loss: 3.307478	Accuracy: 0.000	Current Training Data: 31	Number of Tasks: 1	Loss 2: 2.516973	Accuracy 2: 0.200	Current Training Data Per Class 2: 14 	Number of Tasks 2: 1	 Total loss: 2.912226	 Total Accuracy: 0.100
Train Episode: 26	Loss: 3.431999	Accuracy: 0.000	Current Training Data: 35	Number of Tasks: 1	Loss 2: 2.537608	Accuracy 2: 0.200	Current Training Data Per Class 2: 17 	Number of Tasks 2: 1	 Total loss: 2.984804	 Total Accuracy: 0.100
Train Episode: 27	Loss: 2.185964	Accuracy: 0.200	Current Training Data: 36	Number of Tasks: 1	Loss 2: 5.120802	Accuracy 2: 0.000	Current Training Data Per Class 2: 12 	Number of Tasks 2: 1	 Total loss: 3.653383	 Total Accuracy: 0.100
Train Episode: 28	Loss: 2.779797	Accuracy: 0.200	Current Training Data: 24	Number of Tasks: 1	Loss 2: 3.760258	Accuracy 2: 0.000	Current Training Data Per Class 2: 30 	Number of Tasks 2: 1	 Total loss: 3.270028	 Total Accuracy: 0.100
Train Episode: 29	Loss: 4.442495	Accuracy: 0.000	Current Training Data: 8	Number of Tasks: 1	Loss 2: 2.001667	Accuracy 2: 0.200	Current Training Data Per Class 2: 26 	Number of Tasks 2: 1	 Total loss: 3.222081	 Total Accuracy: 0.100
Train Episode: 30	Loss: 4.284995	Accuracy: 0.000	Current Training Data: 6	Number of Tasks: 1	Loss 2: 2.238261	Accuracy 2: 0.200	Current Training Data Per Class 2: 23 	Number of Tasks 2: 1	 Total loss: 3.261628	 Total Accuracy: 0.100
Train Episode: 31	Loss: 4.421051	Accuracy: 0.000	Current Training Data: 28	Number of Tasks: 1	Loss 2: 2.032195	Accuracy 2: 0.200	Current Training Data Per Class 2: 38 	Number of Tasks 2: 1	 Total loss: 3.226623	 Total Accuracy: 0.100
Train Episode: 32	Loss: 2.152140	Accuracy: 0.200	Current Training Data: 29	Number of Tasks: 1	Loss 2: 4.832798	Accuracy 2: 0.000	Current Training Data Per Class 2: 16 	Number of Tasks 2: 1	 Total loss: 3.492469	 Total Accuracy: 0.100
Train Episode: 33	Loss: 3.303955	Accuracy: 0.000	Current Training Data: 26	Number of Tasks: 1	Loss 2: 3.117478	Accuracy 2: 0.200	Current Training Data Per Class 2: 11 	Number of Tasks 2: 1	 Total loss: 3.210717	 Total Accuracy: 0.100
Train Episode: 34	Loss: 2.531595	Accuracy: 0.220	Current Training Data: 27	Number of Tasks: 1	Loss 2: 4.080322	Accuracy 2: 0.000	Current Training Data Per Class 2: 16 	Number of Tasks 2: 1	 Total loss: 3.305959	 Total Accuracy: 0.110
Train Episode: 35	Loss: 3.723912	Accuracy: 0.000	Current Training Data: 36	Number of Tasks: 1	Loss 2: 2.233144	Accuracy 2: 0.200	Current Training Data Per Class 2: 29 	Number of Tasks 2: 1	 Total loss: 2.978528	 Total Accuracy: 0.100
Train Episode: 36	Loss: 4.531866	Accuracy: 0.000	Current Training Data: 9	Number of Tasks: 1	Loss 2: 2.257287	Accuracy 2: 0.200	Current Training Data Per Class 2: 22 	Number of Tasks 2: 1	 Total loss: 3.394576	 Total Accuracy: 0.100
Train Episode: 37	Loss: 1.864471	Accuracy: 0.410	Current Training Data: 33	Number of Tasks: 1	Loss 2: 5.026096	Accuracy 2: 0.000	Current Training Data Per Class 2: 31 	Number of Tasks 2: 1	 Total loss: 3.445284	 Total Accuracy: 0.205
Train Episode: 38	Loss: 1.891883	Accuracy: 0.230	Current Training Data: 38	Number of Tasks: 1	Loss 2: 5.203709	Accuracy 2: 0.000	Current Training Data Per Class 2: 28 	Number of Tasks 2: 1	 Total loss: 3.547796	 Total Accuracy: 0.115
Train Episode: 39	Loss: 1.972828	Accuracy: 0.330	Current Training Data: 33	Number of Tasks: 1	Loss 2: 4.373553	Accuracy 2: 0.000	Current Training Data Per Class 2: 26 	Number of Tasks 2: 1	 Total loss: 3.173191	 Total Accuracy: 0.165
Train Episode: 40	Loss: 2.329329	Accuracy: 0.320	Current Training Data: 19	Number of Tasks: 1	Loss 2: 4.551884	Accuracy 2: 0.000	Current Training Data Per Class 2: 5 	Number of Tasks 2: 1	 Total loss: 3.440606	 Total Accuracy: 0.160
Train Episode: 41	Loss: 1.816920	Accuracy: 0.200	Current Training Data: 38	Number of Tasks: 1	Loss 2: 6.370819	Accuracy 2: 0.000	Current Training Data Per Class 2: 18 	Number of Tasks 2: 1	 Total loss: 4.093870	 Total Accuracy: 0.100
Train Episode: 42	Loss: 3.970600	Accuracy: 0.000	Current Training Data: 7	Number of Tasks: 1	Loss 2: 3.218479	Accuracy 2: 0.200	Current Training Data Per Class 2: 6 	Number of Tasks 2: 1	 Total loss: 3.594540	 Total Accuracy: 0.100
Train Episode: 43	Loss: 4.167948	Accuracy: 0.000	Current Training Data: 35	Number of Tasks: 1	Loss 2: 1.895184	Accuracy 2: 0.200	Current Training Data Per Class 2: 35 	Number of Tasks 2: 1	 Total loss: 3.031566	 Total Accuracy: 0.100
Train Episode: 44	Loss: 4.079494	Accuracy: 0.000	Current Training Data: 27	Number of Tasks: 1	Loss 2: 1.825638	Accuracy 2: 0.310	Current Training Data Per Class 2: 32 	Number of Tasks 2: 1	 Total loss: 2.952566	 Total Accuracy: 0.155
Train Episode: 45	Loss: 1.617040	Accuracy: 0.390	Current Training Data: 37	Number of Tasks: 1	Loss 2: 5.558077	Accuracy 2: 0.000	Current Training Data Per Class 2: 38 	Number of Tasks 2: 1	 Total loss: 3.587558	 Total Accuracy: 0.195
Train Episode: 46	Loss: 2.624976	Accuracy: 0.300	Current Training Data: 27	Number of Tasks: 1	Loss 2: 5.190665	Accuracy 2: 0.000	Current Training Data Per Class 2: 9 	Number of Tasks 2: 1	 Total loss: 3.907821	 Total Accuracy: 0.150
Train Episode: 47	Loss: 3.562982	Accuracy: 0.000	Current Training Data: 37	Number of Tasks: 1	Loss 2: 1.804269	Accuracy 2: 0.340	Current Training Data Per Class 2: 30 	Number of Tasks 2: 1	 Total loss: 2.683626	 Total Accuracy: 0.170
Train Episode: 48	Loss: 3.632636	Accuracy: 0.000	Current Training Data: 18	Number of Tasks: 1	Loss 2: 2.137228	Accuracy 2: 0.260	Current Training Data Per Class 2: 19 	Number of Tasks 2: 1	 Total loss: 2.884932	 Total Accuracy: 0.130
Train Episode: 49	Loss: 2.510922	Accuracy: 0.400	Current Training Data: 12	Number of Tasks: 1	Loss 2: 2.973868	Accuracy 2: 0.000	Current Training Data Per Class 2: 38 	Number of Tasks 2: 1	 Total loss: 2.742395	 Total Accuracy: 0.200
Train Episode: 50	Loss: 4.130476	Accuracy: 0.000	Current Training Data: 15	Number of Tasks: 1	Loss 2: 1.426072	Accuracy 2: 0.540	Current Training Data Per Class 2: 39 	Number of Tasks 2: 1	 Total loss: 2.778274	 Total Accuracy: 0.270
Train Episode: 51	Loss: 3.204024	Accuracy: 0.200	Current Training Data: 13	Number of Tasks: 1	Loss 2: 2.802569	Accuracy 2: 0.000	Current Training Data Per Class 2: 23 	Number of Tasks 2: 1	 Total loss: 3.003296	 Total Accuracy: 0.100
Train Episode: 52	Loss: 3.619548	Accuracy: 0.000	Current Training Data: 37	Number of Tasks: 1	Loss 2: 2.363048	Accuracy 2: 0.210	Current Training Data Per Class 2: 24 	Number of Tasks 2: 1	 Total loss: 2.991298	 Total Accuracy: 0.105
Train Episode: 53	Loss: 2.626092	Accuracy: 0.200	Current Training Data: 16	Number of Tasks: 1	Loss 2: 4.047369	Accuracy 2: 0.000	Current Training Data Per Class 2: 6 	Number of Tasks 2: 1	 Total loss: 3.336730	 Total Accuracy: 0.100
Train Episode: 54	Loss: 3.307221	Accuracy: 0.000	Current Training Data: 11	Number of Tasks: 1	Loss 2: 2.378201	Accuracy 2: 0.200	Current Training Data Per Class 2: 14 	Number of Tasks 2: 1	 Total loss: 2.842711	 Total Accuracy: 0.100
Train Episode: 55	Loss: 2.485020	Accuracy: 0.200	Current Training Data: 28	Number of Tasks: 1	Loss 2: 4.366381	Accuracy 2: 0.000	Current Training Data Per Class 2: 7 	Number of Tasks 2: 1	 Total loss: 3.425700	 Total Accuracy: 0.100
Train Episode: 56	Loss: 2.207832	Accuracy: 0.180	Current Training Data: 19	Number of Tasks: 1	Loss 2: 3.551857	Accuracy 2: 0.060	Current Training Data Per Class 2: 26 	Number of Tasks 2: 1	 Total loss: 2.879844	 Total Accuracy: 0.120
Train Episode: 57	Loss: 2.318022	Accuracy: 0.320	Current Training Data: 37	Number of Tasks: 1	Loss 2: 2.081472	Accuracy 2: 0.210	Current Training Data Per Class 2: 15 	Number of Tasks 2: 1	 Total loss: 2.199747	 Total Accuracy: 0.265
Train Episode: 58	Loss: 3.207794	Accuracy: 0.060	Current Training Data: 27	Number of Tasks: 1	Loss 2: 1.953689	Accuracy 2: 0.200	Current Training Data Per Class 2: 19 	Number of Tasks 2: 1	 Total loss: 2.580741	 Total Accuracy: 0.130
Train Episode: 59	Loss: 2.544943	Accuracy: 0.200	Current Training Data: 16	Number of Tasks: 1	Loss 2: 3.434928	Accuracy 2: 0.000	Current Training Data Per Class 2: 30 	Number of Tasks 2: 1	 Total loss: 2.989935	 Total Accuracy: 0.100
Train Episode: 60	Loss: 4.052734	Accuracy: 0.000	Current Training Data: 39	Number of Tasks: 1	Loss 2: 1.254617	Accuracy 2: 0.590	Current Training Data Per Class 2: 32 	Number of Tasks 2: 1	 Total loss: 2.653675	 Total Accuracy: 0.295
Train Episode: 61	Loss: 2.730082	Accuracy: 0.120	Current Training Data: 39	Number of Tasks: 1	Loss 2: 1.814726	Accuracy 2: 0.400	Current Training Data Per Class 2: 21 	Number of Tasks 2: 1	 Total loss: 2.272404	 Total Accuracy: 0.260
Train Episode: 62	Loss: 3.648578	Accuracy: 0.000	Current Training Data: 19	Number of Tasks: 1	Loss 2: 1.931686	Accuracy 2: 0.220	Current Training Data Per Class 2: 17 	Number of Tasks 2: 1	 Total loss: 2.790132	 Total Accuracy: 0.110
Train Episode: 63	Loss: 1.651853	Accuracy: 0.440	Current Training Data: 28	Number of Tasks: 1	Loss 2: 5.463560	Accuracy 2: 0.000	Current Training Data Per Class 2: 17 	Number of Tasks 2: 1	 Total loss: 3.557706	 Total Accuracy: 0.220
Train Episode: 64	Loss: 5.452322	Accuracy: 0.000	Current Training Data: 5	Number of Tasks: 1	Loss 2: 1.365537	Accuracy 2: 0.590	Current Training Data Per Class 2: 31 	Number of Tasks 2: 1	 Total loss: 3.408929	 Total Accuracy: 0.295
Train Episode: 65	Loss: 2.194337	Accuracy: 0.310	Current Training Data: 15	Number of Tasks: 1	Loss 2: 3.911891	Accuracy 2: 0.000	Current Training Data Per Class 2: 26 	Number of Tasks 2: 1	 Total loss: 3.053114	 Total Accuracy: 0.155
Train Episode: 66	Loss: 1.724448	Accuracy: 0.350	Current Training Data: 25	Number of Tasks: 1	Loss 2: 4.951006	Accuracy 2: 0.000	Current Training Data Per Class 2: 9 	Number of Tasks 2: 1	 Total loss: 3.337727	 Total Accuracy: 0.175
Train Episode: 67	Loss: 3.580588	Accuracy: 0.000	Current Training Data: 38	Number of Tasks: 1	Loss 2: 1.992715	Accuracy 2: 0.230	Current Training Data Per Class 2: 19 	Number of Tasks 2: 1	 Total loss: 2.786651	 Total Accuracy: 0.115
Train Episode: 68	Loss: 1.804503	Accuracy: 0.390	Current Training Data: 21	Number of Tasks: 1	Loss 2: 4.064610	Accuracy 2: 0.000	Current Training Data Per Class 2: 22 	Number of Tasks 2: 1	 Total loss: 2.934556	 Total Accuracy: 0.195
Train Episode: 69	Loss: 2.313470	Accuracy: 0.120	Current Training Data: 17	Number of Tasks: 1	Loss 2: 4.527809	Accuracy 2: 0.000	Current Training Data Per Class 2: 6 	Number of Tasks 2: 1	 Total loss: 3.420640	 Total Accuracy: 0.060
Train Episode: 70	Loss: 5.336559	Accuracy: 0.000	Current Training Data: 12	Number of Tasks: 1	Loss 2: 1.468537	Accuracy 2: 0.430	Current Training Data Per Class 2: 39 	Number of Tasks 2: 1	 Total loss: 3.402548	 Total Accuracy: 0.215
Train Episode: 71	Loss: 1.848301	Accuracy: 0.350	Current Training Data: 27	Number of Tasks: 1	Loss 2: 4.592456	Accuracy 2: 0.000	Current Training Data Per Class 2: 8 	Number of Tasks 2: 1	 Total loss: 3.220379	 Total Accuracy: 0.175
Train Episode: 72	Loss: 0.902825	Accuracy: 0.720	Current Training Data: 29	Number of Tasks: 1	Loss 2: 4.910114	Accuracy 2: 0.000	Current Training Data Per Class 2: 38 	Number of Tasks 2: 1	 Total loss: 2.906469	 Total Accuracy: 0.360
Train Episode: 73	Loss: 3.489654	Accuracy: 0.000	Current Training Data: 18	Number of Tasks: 1	Loss 2: 2.330686	Accuracy 2: 0.370	Current Training Data Per Class 2: 11 	Number of Tasks 2: 1	 Total loss: 2.910170	 Total Accuracy: 0.185
Train Episode: 74	Loss: 1.815001	Accuracy: 0.330	Current Training Data: 31	Number of Tasks: 1	Loss 2: 5.518841	Accuracy 2: 0.000	Current Training Data Per Class 2: 12 	Number of Tasks 2: 1	 Total loss: 3.666921	 Total Accuracy: 0.165
Train Episode: 75	Loss: 3.401880	Accuracy: 0.000	Current Training Data: 35	Number of Tasks: 1	Loss 2: 2.155054	Accuracy 2: 0.200	Current Training Data Per Class 2: 19 	Number of Tasks 2: 1	 Total loss: 2.778467	 Total Accuracy: 0.100
Train Episode: 76	Loss: 3.470836	Accuracy: 0.000	Current Training Data: 32	Number of Tasks: 1	Loss 2: 2.181611	Accuracy 2: 0.200	Current Training Data Per Class 2: 27 	Number of Tasks 2: 1	 Total loss: 2.826223	 Total Accuracy: 0.100
Train Episode: 77	Loss: 4.787190	Accuracy: 0.000	Current Training Data: 16	Number of Tasks: 1	Loss 2: 1.371284	Accuracy 2: 0.450	Current Training Data Per Class 2: 36 	Number of Tasks 2: 1	 Total loss: 3.079237	 Total Accuracy: 0.225
