Train Episode: 1	Loss: 0.110361	Accuracy: 0.980	 Current training data per class: 190
Train Episode: 2	Loss: 0.584901	Accuracy: 0.700	 Current training data per class: 190
Train Episode: 3	Loss: 0.486889	Accuracy: 0.860	 Current training data per class: 190
Train Episode: 4	Loss: 0.290717	Accuracy: 0.920	 Current training data per class: 190
Train Episode: 5	Loss: 0.341980	Accuracy: 0.890	 Current training data per class: 190
Train Episode: 6	Loss: 0.297708	Accuracy: 0.880	 Current training data per class: 190
Train Episode: 7	Loss: 0.340773	Accuracy: 0.890	 Current training data per class: 190
Train Episode: 8	Loss: 0.220279	Accuracy: 0.930	 Current training data per class: 190
Train Episode: 9	Loss: 0.484739	Accuracy: 0.840	 Current training data per class: 190
Train Episode: 10	Loss: 0.524286	Accuracy: 0.840	 Current training data per class: 190
Train Episode: 11	Loss: 0.442795	Accuracy: 0.870	 Current training data per class: 190
Train Episode: 12	Loss: 0.359336	Accuracy: 0.870	 Current training data per class: 190
Train Episode: 13	Loss: 0.384552	Accuracy: 0.850	 Current training data per class: 190
Train Episode: 14	Loss: 0.376893	Accuracy: 0.860	 Current training data per class: 190
Train Episode: 15	Loss: 0.295972	Accuracy: 0.880	 Current training data per class: 190
Train Episode: 16	Loss: 0.350086	Accuracy: 0.890	 Current training data per class: 190
Train Episode: 17	Loss: 0.218109	Accuracy: 0.930	 Current training data per class: 190
Train Episode: 18	Loss: 0.459885	Accuracy: 0.860	 Current training data per class: 190
Train Episode: 19	Loss: 0.472560	Accuracy: 0.860	 Current training data per class: 190
Train Episode: 20	Loss: 0.392662	Accuracy: 0.870	 Current training data per class: 190
