Train Episode: 1	Loss: 0.354510	Accuracy: 0.910	 Current training data: 225
Train Episode: 2	Loss: 0.582293	Accuracy: 0.720	 Current training data: 225
Train Episode: 3	Loss: 0.992738	Accuracy: 0.550	 Current training data: 225
Train Episode: 4	Loss: 0.267640	Accuracy: 0.970	 Current training data: 225
Train Episode: 5	Loss: 0.930737	Accuracy: 0.800	 Current training data: 225
Train Episode: 6	Loss: 0.219104	Accuracy: 0.960	 Current training data: 225
Train Episode: 7	Loss: 0.188965	Accuracy: 0.960	 Current training data: 225
Train Episode: 8	Loss: 0.814170	Accuracy: 0.590	 Current training data: 225
Train Episode: 9	Loss: 0.581004	Accuracy: 0.700	 Current training data: 225
Train Episode: 10	Loss: 0.550281	Accuracy: 0.720	 Current training data: 225
Train Episode: 11	Loss: 0.418129	Accuracy: 0.940	 Current training data: 225
Train Episode: 12	Loss: 0.664578	Accuracy: 0.780	 Current training data: 225
Train Episode: 13	Loss: 0.299498	Accuracy: 0.930	 Current training data: 225
Train Episode: 14	Loss: 0.709247	Accuracy: 0.760	 Current training data: 225
Train Episode: 15	Loss: 0.617447	Accuracy: 0.840	 Current training data: 225
Train Episode: 16	Loss: 0.188409	Accuracy: 0.930	 Current training data: 225
Train Episode: 17	Loss: 0.465213	Accuracy: 0.870	 Current training data: 225
Train Episode: 18	Loss: 0.281880	Accuracy: 0.940	 Current training data: 225
Train Episode: 19	Loss: 0.497928	Accuracy: 0.750	 Current training data: 225
Train Episode: 20	Loss: 0.279496	Accuracy: 0.940	 Current training data: 225
