Train Episode: 1	Loss: 1.177776	Accuracy: 0.490	 Current training data per class: 130
Train Episode: 2	Loss: 1.661789	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 3	Loss: 1.614528	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 4	Loss: 1.623303	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 5	Loss: 1.621447	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 7	Loss: 1.592396	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 8	Loss: 1.599903	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 9	Loss: 2.380937	Accuracy: 0.230	 Current training data per class: 130
Train Episode: 10	Loss: 1.659431	Accuracy: 0.220	 Current training data per class: 130
Train Episode: 11	Loss: 1.618570	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 12	Loss: 1.356960	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 13	Loss: 1.694937	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 14	Loss: 1.634686	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 15	Loss: 1.640251	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 16	Loss: 1.650855	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 17	Loss: 1.620359	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 18	Loss: 3.993458	Accuracy: 0.310	 Current training data per class: 130
Train Episode: 19	Loss: 1.614796	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 20	Loss: 1.332906	Accuracy: 0.400	 Current training data per class: 130
