Train Episode: 1	Loss: 3.850148	Accuracy: 0.220	 Current training data per class: 50
Train Episode: 2	Loss: 2.016717	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 3	Loss: 1.670902	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 4	Loss: 2.286207	Accuracy: 0.400	 Current training data per class: 50
Train Episode: 5	Loss: 2.285701	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 6	Loss: 1.730085	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 7	Loss: 1.785785	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 8	Loss: 1.759867	Accuracy: 0.210	 Current training data per class: 50
Train Episode: 9	Loss: 2.003402	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 10	Loss: 1.854691	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 11	Loss: 1.627913	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 12	Loss: 43.094585	Accuracy: 0.400	 Current training data per class: 50
Train Episode: 13	Loss: 1.629522	Accuracy: 0.260	 Current training data per class: 50
Train Episode: 14	Loss: 1.728626	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 15	Loss: 1.643285	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 16	Loss: 1.933454	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 17	Loss: 1.746735	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 18	Loss: 1.363702	Accuracy: 0.400	 Current training data per class: 50
Train Episode: 19	Loss: 1.818648	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 20	Loss: 1.404638	Accuracy: 0.200	 Current training data per class: 50
