Train Episode: 1	Loss: 839915751342080.000000	Accuracy: 0.430	 Current training data per class: 20
Train Episode: 2	Loss: 896.327393	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 3	Loss: 327.942413	Accuracy: 0.220	 Current training data per class: 20
Train Episode: 4	Loss: 2661773568.000000	Accuracy: 0.210	 Current training data per class: 20
Train Episode: 5	Loss: 148.512863	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 6	Loss: 1808649158656.000000	Accuracy: 0.160	 Current training data per class: 20
Train Episode: 7	Loss: 438.449310	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 8	Loss: 16327002495647744.000000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 9	Loss: 1055.815186	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 10	Loss: 233.040329	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 11	Loss: 494.530426	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 12	Loss: 11528.322266	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 13	Loss: 1881.990601	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 14	Loss: 6071.750488	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 15	Loss: 4519279.500000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 16	Loss: 450.982697	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 17	Loss: 1753408.375000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 18	Loss: 39275401216.000000	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 19	Loss: 11231.321289	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 20	Loss: 365.921783	Accuracy: 0.200	 Current training data per class: 20
