Train Episode: 1	Loss: 3.822815	Accuracy: 0.090	Grad Norm: 2.343809	Training/Class: 10
Train Episode: 2	Loss: 3.859499	Accuracy: 0.000	Grad Norm: 2.086711	Training/Class: 9
Train Episode: 3	Loss: 3.972717	Accuracy: 0.000	Grad Norm: 7.837668	Training/Class: 18
Train Episode: 4	Loss: 3.829731	Accuracy: 0.000	Grad Norm: 2.283989	Training/Class: 9
Train Episode: 5	Loss: 3.896762	Accuracy: 0.200	Grad Norm: 11.760697	Training/Class: 56
Train Episode: 6	Loss: 3.672121	Accuracy: 0.320	Grad Norm: 31.962856	Training/Class: 57
Train Episode: 7	Loss: 3.711644	Accuracy: 0.030	Grad Norm: 15.900486	Training/Class: 58
Train Episode: 8	Loss: 3.745724	Accuracy: 0.000	Grad Norm: 7.189207	Training/Class: 16
Train Episode: 9	Loss: 3.840194	Accuracy: 0.000	Grad Norm: 16.589064	Training/Class: 45
Train Episode: 10	Loss: 3.817556	Accuracy: 0.070	Grad Norm: 12.650739	Training/Class: 48
Train Episode: 11	Loss: 3.853648	Accuracy: 0.200	Grad Norm: 5.866201	Training/Class: 25
Train Episode: 12	Loss: 3.868691	Accuracy: 0.000	Grad Norm: 13.619773	Training/Class: 48
Train Episode: 13	Loss: 3.818175	Accuracy: 0.000	Grad Norm: 2.377431	Training/Class: 7
Train Episode: 14	Loss: 3.785672	Accuracy: 0.130	Grad Norm: 15.274584	Training/Class: 43
Train Episode: 15	Loss: 3.426521	Accuracy: 0.410	Grad Norm: 71.387833	Training/Class: 49
Train Episode: 16	Loss: 3.910913	Accuracy: 0.000	Grad Norm: 7.448841	Training/Class: 23
Train Episode: 17	Loss: 3.268520	Accuracy: 0.200	Grad Norm: 70.734352	Training/Class: 62
Train Episode: 18	Loss: 3.619378	Accuracy: 0.040	Grad Norm: 14.470859	Training/Class: 24
Train Episode: 19	Loss: 3.369450	Accuracy: 0.400	Grad Norm: 34.320011	Training/Class: 41
Train Episode: 20	Loss: 3.666092	Accuracy: 0.270	Grad Norm: 14.313133	Training/Class: 24
Train Episode: 21	Loss: 3.409135	Accuracy: 0.200	Grad Norm: 30.746391	Training/Class: 44
Train Episode: 22	Loss: 3.216005	Accuracy: 0.200	Grad Norm: 31.566122	Training/Class: 32
Train Episode: 23	Loss: 2.915323	Accuracy: 0.200	Grad Norm: 44.554123	Training/Class: 65
Train Episode: 24	Loss: 3.414017	Accuracy: 0.400	Grad Norm: 33.156075	Training/Class: 16
Train Episode: 25	Loss: 2.895514	Accuracy: 0.200	Grad Norm: 46.425938	Training/Class: 63
Train Episode: 26	Loss: 3.432064	Accuracy: 0.200	Grad Norm: 39.945759	Training/Class: 23
Train Episode: 27	Loss: 3.506882	Accuracy: 0.210	Grad Norm: 47.231255	Training/Class: 33
Train Episode: 28	Loss: 2.489097	Accuracy: 0.200	Grad Norm: 126.998360	Training/Class: 52
Train Episode: 29	Loss: 2.655474	Accuracy: 0.200	Grad Norm: 188.096115	Training/Class: 38
Train Episode: 30	Loss: nan	Accuracy: 0.000	Grad Norm: nan	Training/Class: 41
