Train Episode: 1	Loss: 0.987030	Accuracy: 0.650	 Current training data: 30
Train Episode: 2	Loss: 0.863311	Accuracy: 0.500	 Current training data: 30
Train Episode: 3	Loss: 1.087233	Accuracy: 0.570	 Current training data: 30
Train Episode: 4	Loss: 0.951548	Accuracy: 0.600	 Current training data: 30
Train Episode: 5	Loss: 1.107175	Accuracy: 0.570	 Current training data: 30
Train Episode: 6	Loss: 0.893820	Accuracy: 0.690	 Current training data: 30
Train Episode: 7	Loss: 1.106391	Accuracy: 0.590	 Current training data: 30
Train Episode: 8	Loss: 0.327689	Accuracy: 0.920	 Current training data: 30
Train Episode: 9	Loss: 1.203926	Accuracy: 0.530	 Current training data: 30
Train Episode: 10	Loss: 0.618295	Accuracy: 0.790	 Current training data: 30
Train Episode: 11	Loss: 1.117507	Accuracy: 0.520	 Current training data: 30
Train Episode: 12	Loss: 0.874352	Accuracy: 0.720	 Current training data: 30
Train Episode: 13	Loss: 1.060093	Accuracy: 0.570	 Current training data: 30
Train Episode: 14	Loss: 0.889933	Accuracy: 0.570	 Current training data: 30
Train Episode: 15	Loss: 1.943625	Accuracy: 0.590	 Current training data: 30
Train Episode: 16	Loss: 0.987286	Accuracy: 0.630	 Current training data: 30
Train Episode: 17	Loss: 1.023590	Accuracy: 0.600	 Current training data: 30
Train Episode: 18	Loss: 1.006655	Accuracy: 0.620	 Current training data: 30
Train Episode: 19	Loss: 0.541396	Accuracy: 0.790	 Current training data: 30
Train Episode: 20	Loss: 0.961105	Accuracy: 0.670	 Current training data: 30
