Train Episode: 1	Loss: 0.525706	Accuracy: 0.830	 Current training data: 350
Train Episode: 2	Loss: 0.351548	Accuracy: 0.890	 Current training data: 350
Train Episode: 3	Loss: 0.300101	Accuracy: 0.920	 Current training data: 350
Train Episode: 4	Loss: 0.364868	Accuracy: 0.910	 Current training data: 350
Train Episode: 5	Loss: 0.394073	Accuracy: 0.850	 Current training data: 350
Train Episode: 6	Loss: 0.254156	Accuracy: 0.940	 Current training data: 350
Train Episode: 7	Loss: 0.471093	Accuracy: 0.770	 Current training data: 350
Train Episode: 8	Loss: 0.096424	Accuracy: 0.990	 Current training data: 350
Train Episode: 9	Loss: 0.448184	Accuracy: 0.870	 Current training data: 350
Train Episode: 10	Loss: 0.357300	Accuracy: 0.880	 Current training data: 350
Train Episode: 11	Loss: 0.317765	Accuracy: 0.890	 Current training data: 350
Train Episode: 12	Loss: 0.533032	Accuracy: 0.790	 Current training data: 350
Train Episode: 13	Loss: 0.435655	Accuracy: 0.870	 Current training data: 350
Train Episode: 14	Loss: 0.526304	Accuracy: 0.880	 Current training data: 350
Train Episode: 15	Loss: 0.633674	Accuracy: 0.880	 Current training data: 350
Train Episode: 16	Loss: 0.271407	Accuracy: 0.890	 Current training data: 350
Train Episode: 17	Loss: 0.261419	Accuracy: 0.940	 Current training data: 350
Train Episode: 18	Loss: 0.532721	Accuracy: 0.860	 Current training data: 350
Train Episode: 19	Loss: 0.646850	Accuracy: 0.880	 Current training data: 350
Train Episode: 20	Loss: 0.565277	Accuracy: 0.790	 Current training data: 350
