Train Episode: 1	Loss: 1.258402	Accuracy: 0.450	 Current training data per class: 70
Train Episode: 2	Loss: 1.604810	Accuracy: 0.230	 Current training data per class: 70
Train Episode: 3	Loss: 1.624547	Accuracy: 0.210	 Current training data per class: 70
Train Episode: 4	Loss: 1.384424	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 5	Loss: 1.442923	Accuracy: 0.320	 Current training data per class: 70
Train Episode: 6	Loss: 1.622757	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 7	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 8	Loss: 1.791741	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 9	Loss: 1.634007	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 10	Loss: 1.673377	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 11	Loss: 1.640493	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 12	Loss: 1.302850	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 13	Loss: 1.669897	Accuracy: 0.190	 Current training data per class: 70
Train Episode: 14	Loss: 1.517894	Accuracy: 0.260	 Current training data per class: 70
Train Episode: 15	Loss: 1.784621	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 16	Loss: 1.567179	Accuracy: 0.250	 Current training data per class: 70
Train Episode: 17	Loss: 1.677426	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 18	Loss: 1.541448	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 19	Loss: 1.623646	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 20	Loss: 1.344228	Accuracy: 0.400	 Current training data per class: 70
