Train Episode: 1	Loss: 1.339998	Accuracy: 0.480	 Current training data: 20
Train Episode: 2	Loss: 1.691904	Accuracy: 0.260	 Current training data: 20
Train Episode: 3	Loss: 1.652992	Accuracy: 0.230	 Current training data: 20
Train Episode: 4	Loss: 1.815385	Accuracy: 0.320	 Current training data: 20
Train Episode: 5	Loss: 1.676283	Accuracy: 0.270	 Current training data: 20
Train Episode: 6	Loss: 1.816224	Accuracy: 0.200	 Current training data: 20
Train Episode: 7	Loss: 1.831914	Accuracy: 0.200	 Current training data: 20
Train Episode: 8	Loss: 1.411265	Accuracy: 0.380	 Current training data: 20
Train Episode: 9	Loss: 1.761908	Accuracy: 0.340	 Current training data: 20
Train Episode: 10	Loss: 1.721314	Accuracy: 0.340	 Current training data: 20
Train Episode: 11	Loss: 1.403459	Accuracy: 0.420	 Current training data: 20
Train Episode: 12	Loss: 1.856769	Accuracy: 0.200	 Current training data: 20
Train Episode: 13	Loss: 1.989021	Accuracy: 0.200	 Current training data: 20
Train Episode: 14	Loss: 2.120769	Accuracy: 0.200	 Current training data: 20
Train Episode: 15	Loss: 1.410772	Accuracy: 0.400	 Current training data: 20
Train Episode: 16	Loss: 1.957205	Accuracy: 0.210	 Current training data: 20
Train Episode: 17	Loss: 1.801319	Accuracy: 0.210	 Current training data: 20
Train Episode: 18	Loss: 1.635064	Accuracy: 0.350	 Current training data: 20
Train Episode: 19	Loss: 1.912167	Accuracy: 0.210	 Current training data: 20
Train Episode: 20	Loss: 1.905236	Accuracy: 0.240	 Current training data: 20
