Train Episode: 1	Loss: 0.659761	Accuracy: 0.770	 Current training data: 100
Train Episode: 2	Loss: 1.373199	Accuracy: 0.460	 Current training data: 100
Train Episode: 3	Loss: 1.016311	Accuracy: 0.620	 Current training data: 100
Train Episode: 4	Loss: 0.849977	Accuracy: 0.670	 Current training data: 100
Train Episode: 5	Loss: 1.226639	Accuracy: 0.460	 Current training data: 100
Train Episode: 6	Loss: 1.186607	Accuracy: 0.500	 Current training data: 100
Train Episode: 7	Loss: 1.079115	Accuracy: 0.580	 Current training data: 100
Train Episode: 8	Loss: 0.455193	Accuracy: 0.840	 Current training data: 100
Train Episode: 9	Loss: 0.947251	Accuracy: 0.650	 Current training data: 100
Train Episode: 10	Loss: 1.029969	Accuracy: 0.630	 Current training data: 100
Train Episode: 11	Loss: 0.601013	Accuracy: 0.720	 Current training data: 100
Train Episode: 12	Loss: 0.861632	Accuracy: 0.740	 Current training data: 100
Train Episode: 13	Loss: 1.611174	Accuracy: 0.350	 Current training data: 100
Train Episode: 14	Loss: 1.251672	Accuracy: 0.530	 Current training data: 100
Train Episode: 15	Loss: 0.820289	Accuracy: 0.650	 Current training data: 100
Train Episode: 16	Loss: 0.923799	Accuracy: 0.700	 Current training data: 100
Train Episode: 17	Loss: 0.946967	Accuracy: 0.710	 Current training data: 100
Train Episode: 18	Loss: 0.882577	Accuracy: 0.620	 Current training data: 100
Train Episode: 19	Loss: 1.297371	Accuracy: 0.520	 Current training data: 100
Train Episode: 20	Loss: 1.265356	Accuracy: 0.420	 Current training data: 100
