Runner Episode: 1	Loss: 1.115414	Accuracy: 0.500 	 Current Training Data Per Class: 5
Runner Episode: 2	Loss: 2.549426	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 3	Loss: 2.509898	Accuracy: 0.210 	 Current Training Data Per Class: 5
Runner Episode: 4	Loss: 2.709913	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 5	Loss: 2.008193	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 6	Loss: 3.052840	Accuracy: 0.130 	 Current Training Data Per Class: 5
Runner Episode: 7	Loss: 3.022607	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 8	Loss: 3.140283	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 9	Loss: 2.218424	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 10	Loss: 2.979132	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 11	Loss: 2.678346	Accuracy: 0.200 	 Current Training Data Per Class: 5
Runner Episode: 12	Loss: 2.243539	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 13	Loss: 2.168397	Accuracy: 0.310 	 Current Training Data Per Class: 5
Runner Episode: 14	Loss: 2.399963	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 15	Loss: 2.142431	Accuracy: 0.110 	 Current Training Data Per Class: 5
Runner Episode: 16	Loss: 2.459334	Accuracy: 0.190 	 Current Training Data Per Class: 5
Runner Episode: 17	Loss: 2.188393	Accuracy: 0.190 	 Current Training Data Per Class: 5
Runner Episode: 18	Loss: 1.800518	Accuracy: 0.400 	 Current Training Data Per Class: 5
Runner Episode: 19	Loss: 3.025119	Accuracy: 0.380 	 Current Training Data Per Class: 5
Runner Episode: 20	Loss: 2.595541	Accuracy: 0.200 	 Current Training Data Per Class: 5
