Train Episode: 1	Loss: 1.289132	Accuracy: 0.470	 Current training data per class: 60
Train Episode: 2	Loss: 3.850148	Accuracy: 0.030	 Current training data per class: 60
Train Episode: 3	Loss: 1.628571	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 4	Loss: 1.460527	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 5	Loss: 1.617794	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 6	Loss: 1.630853	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 7	Loss: 1.629262	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 8	Loss: 1.619915	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 9	Loss: 1.834438	Accuracy: 0.190	 Current training data per class: 60
Train Episode: 10	Loss: 1.633514	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 11	Loss: 3.850148	Accuracy: 0.060	 Current training data per class: 60
Train Episode: 12	Loss: 1.377704	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 13	Loss: 1.620280	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 14	Loss: 1.619316	Accuracy: 0.270	 Current training data per class: 60
Train Episode: 15	Loss: 1.682813	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 16	Loss: 318.751984	Accuracy: 0.230	 Current training data per class: 60
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 60
Train Episode: 18	Loss: 1.344672	Accuracy: 0.400	 Current training data per class: 60
Train Episode: 19	Loss: 1.756244	Accuracy: 0.200	 Current training data per class: 60
Train Episode: 20	Loss: 47.670441	Accuracy: 0.200	 Current training data per class: 60
