Train Episode: 1	Loss: 1.478522	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 2	Loss: 3.850093	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 3	Loss: 3.889100	Accuracy: 0.190	 Current training data per class: 5
Train Episode: 4	Loss: 3.824656	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 5	Loss: 1.781682	Accuracy: 0.380	 Current training data per class: 5
Train Episode: 6	Loss: 1.856837	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 7	Loss: 14.218235	Accuracy: 0.190	 Current training data per class: 5
Train Episode: 8	Loss: 2.428810	Accuracy: 0.350	 Current training data per class: 5
Train Episode: 9	Loss: 1.961417	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 10	Loss: 2.769399	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 5
Train Episode: 12	Loss: 2.139694	Accuracy: 0.410	 Current training data per class: 5
Train Episode: 13	Loss: 3.618285	Accuracy: 0.180	 Current training data per class: 5
Train Episode: 14	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 15	Loss: 5.197855	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 16	Loss: 2.094890	Accuracy: 0.300	 Current training data per class: 5
Train Episode: 17	Loss: 2.576875	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 18	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 19	Loss: 1.751362	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 20	Loss: 3.850148	Accuracy: 0.180	 Current training data per class: 5
