Train Episode: 1	Loss: 3.802343	Accuracy: 0.010	Grad Norm: 11.104628	Training/Class: 26
Train Episode: 2	Loss: 3.927796	Accuracy: 0.000	Grad Norm: 15.662620	Training/Class: 34
Train Episode: 3	Loss: 3.871110	Accuracy: 0.000	Grad Norm: 9.359307	Training/Class: 34
Train Episode: 4	Loss: 3.726433	Accuracy: 0.040	Grad Norm: 34.368061	Training/Class: 59
Train Episode: 5	Loss: 3.917016	Accuracy: 0.040	Grad Norm: 3.511389	Training/Class: 7
Train Episode: 6	Loss: 3.753036	Accuracy: 0.200	Grad Norm: 25.316797	Training/Class: 64
Train Episode: 7	Loss: 3.737101	Accuracy: 0.210	Grad Norm: 27.554682	Training/Class: 64
Train Episode: 8	Loss: 3.885982	Accuracy: 0.060	Grad Norm: 22.679113	Training/Class: 47
Train Episode: 9	Loss: 3.727231	Accuracy: 0.200	Grad Norm: 28.944719	Training/Class: 56
Train Episode: 10	Loss: 3.691963	Accuracy: 0.000	Grad Norm: 58.244213	Training/Class: 43
Train Episode: 11	Loss: 3.660982	Accuracy: 0.210	Grad Norm: 11.888910	Training/Class: 14
Train Episode: 12	Loss: 3.846672	Accuracy: 0.000	Grad Norm: 5.138953	Training/Class: 9
Train Episode: 13	Loss: 3.448689	Accuracy: 0.200	Grad Norm: 36.205379	Training/Class: 21
Train Episode: 14	Loss: 3.273674	Accuracy: 0.200	Grad Norm: 119.288086	Training/Class: 47
Train Episode: 15	Loss: 3.267178	Accuracy: 0.200	Grad Norm: 53.445343	Training/Class: 54
Train Episode: 16	Loss: 3.480240	Accuracy: 0.030	Grad Norm: 43.218952	Training/Class: 20
Train Episode: 17	Loss: 3.238668	Accuracy: 0.200	Grad Norm: 36.105785	Training/Class: 25
Train Episode: 18	Loss: 2.570110	Accuracy: 0.240	Grad Norm: 121.446991	Training/Class: 59
Train Episode: 19	Loss: 2.603821	Accuracy: 0.200	Grad Norm: 181.274704	Training/Class: 69
Train Episode: 20	Loss: 2.757096	Accuracy: 0.200	Grad Norm: 444.681061	Training/Class: 68
Train Episode: 21	Loss: 3.805951	Accuracy: 0.200	Grad Norm: 7.307800	Training/Class: 8
Train Episode: 22	Loss: 3.065604	Accuracy: 0.200	Grad Norm: 85.020271	Training/Class: 30
Train Episode: 23	Loss: 2.632968	Accuracy: 0.200	Grad Norm: 133.112061	Training/Class: 44
Train Episode: 24	Loss: 2.558129	Accuracy: 0.200	Grad Norm: 145.779633	Training/Class: 44
Train Episode: 25	Loss: 2.832522	Accuracy: 0.200	Grad Norm: 72.692383	Training/Class: 25
Train Episode: 26	Loss: 2.967672	Accuracy: 0.200	Grad Norm: 77.993973	Training/Class: 22
Train Episode: 27	Loss: 3.060322	Accuracy: 0.200	Grad Norm: 105.901558	Training/Class: 23
Train Episode: 28	Loss: nan	Accuracy: 0.000	Grad Norm: nan	Training/Class: 42
