Runner Episode: 1	Loss: 1.962048	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 2	Loss: 3.846215	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 3	Loss: 3.319053	Accuracy: 0.210 	 Current Training Data Per Class: 20
Runner Episode: 4	Loss: 2.471713	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 5	Loss: 2.493860	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 6	Loss: 2.642808	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 7	Loss: 2.430251	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 8	Loss: 3.850116	Accuracy: 0.010 	 Current Training Data Per Class: 20
Runner Episode: 9	Loss: 2.216095	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 10	Loss: 2.923428	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 11	Loss: 2.893458	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 12	Loss: 2.091945	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 13	Loss: 2.253730	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 14	Loss: 1.899366	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 15	Loss: 2.826202	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 16	Loss: 2.894947	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 17	Loss: 3.345070	Accuracy: 0.200 	 Current Training Data Per Class: 20
Runner Episode: 18	Loss: 1.706253	Accuracy: 0.400 	 Current Training Data Per Class: 20
Runner Episode: 19	Loss: 2.056623	Accuracy: 0.210 	 Current Training Data Per Class: 20
