Train Episode: 1	Loss: 1.985162	Accuracy: 0.730	 Current training data per class: 250
Train Episode: 2	Loss: 1.399830	Accuracy: 0.360	 Current training data per class: 250
Train Episode: 3	Loss: 1.611454	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 4	Loss: 1.463367	Accuracy: 0.530	 Current training data per class: 250
Train Episode: 5	Loss: 1.766448	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 6	Loss: 22.092234	Accuracy: 0.300	 Current training data per class: 250
Train Episode: 7	Loss: 1.875855	Accuracy: 0.270	 Current training data per class: 250
Train Episode: 8	Loss: 2.154670	Accuracy: 0.610	 Current training data per class: 250
Train Episode: 9	Loss: 1.626806	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 10	Loss: 1.625113	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 11	Loss: 2.504014	Accuracy: 0.330	 Current training data per class: 250
Train Episode: 12	Loss: 1.361308	Accuracy: 0.400	 Current training data per class: 250
Train Episode: 13	Loss: 1.709795	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 14	Loss: 1.616608	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 15	Loss: 2.203017	Accuracy: 0.530	 Current training data per class: 250
Train Episode: 16	Loss: 1.613293	Accuracy: 0.200	 Current training data per class: 250
Train Episode: 17	Loss: 1.142400	Accuracy: 0.640	 Current training data per class: 250
Train Episode: 18	Loss: 1.430015	Accuracy: 0.400	 Current training data per class: 250
Train Episode: 19	Loss: 1.617412	Accuracy: 0.300	 Current training data per class: 250
Train Episode: 20	Loss: 1.342824	Accuracy: 0.400	 Current training data per class: 250
