Train Episode: 1	Loss: 1.215479	Accuracy: 0.290	 Current training data per class: 160
Train Episode: 2	Loss: 1.767559	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 3	Loss: 1.679691	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 4	Loss: 1.335716	Accuracy: 0.400	 Current training data per class: 160
Train Episode: 5	Loss: 1.695764	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 6	Loss: 1.653412	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 7	Loss: 1.669191	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 8	Loss: 1.671921	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 9	Loss: 1.626100	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 10	Loss: 1.670887	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 11	Loss: 1.688880	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 13	Loss: 1.705360	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 14	Loss: 1.690693	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 15	Loss: 1.510161	Accuracy: 0.320	 Current training data per class: 160
Train Episode: 16	Loss: 1.709874	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 17	Loss: 1.494642	Accuracy: 0.310	 Current training data per class: 160
Train Episode: 18	Loss: 2.124666	Accuracy: 0.380	 Current training data per class: 160
Train Episode: 19	Loss: 1.657786	Accuracy: 0.270	 Current training data per class: 160
Train Episode: 20	Loss: 1.185027	Accuracy: 0.400	 Current training data per class: 160
