Train Episode: 1	Loss: 22.902493	Accuracy: 0.300	 Current training data per class: 30
Train Episode: 2	Loss: 5.994337	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 3	Loss: 3.039315	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 5	Loss: 238.971664	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 6	Loss: 35.064808	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 30
Train Episode: 8	Loss: 3.619139	Accuracy: 0.260	 Current training data per class: 30
Train Episode: 9	Loss: 24.980974	Accuracy: 0.050	 Current training data per class: 30
Train Episode: 10	Loss: 2.790018	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 16.243210	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 12	Loss: 241.852692	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 13	Loss: 61.796021	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 30
Train Episode: 15	Loss: 254.597305	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 16	Loss: 22.856663	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 12.820135	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 18	Loss: 3.417558	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 19	Loss: 9.278419	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 3.070742	Accuracy: 0.400	 Current training data per class: 30
