Train Episode: 1	Loss: 1.360196	Accuracy: 0.410	 Current training data per class: 20
Train Episode: 2	Loss: 1.626389	Accuracy: 0.250	 Current training data per class: 20
Train Episode: 3	Loss: 1.581931	Accuracy: 0.240	 Current training data per class: 20
Train Episode: 4	Loss: 1.356322	Accuracy: 0.400	 Current training data per class: 20
Train Episode: 5	Loss: 1.769991	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 6	Loss: 1.697207	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 7	Loss: 1.805344	Accuracy: 0.260	 Current training data per class: 20
Train Episode: 8	Loss: 3.839011	Accuracy: 0.240	 Current training data per class: 20
Train Episode: 9	Loss: 1.791276	Accuracy: 0.210	 Current training data per class: 20
Train Episode: 10	Loss: 1.660049	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 11	Loss: 1.652840	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 12	Loss: 11.027379	Accuracy: 0.460	 Current training data per class: 20
Train Episode: 13	Loss: 3.850147	Accuracy: 0.250	 Current training data per class: 20
Train Episode: 14	Loss: 1.733384	Accuracy: 0.210	 Current training data per class: 20
Train Episode: 15	Loss: 1.619999	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 16	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 17	Loss: 3.850148	Accuracy: 0.130	 Current training data per class: 20
Train Episode: 18	Loss: 1.426760	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 19	Loss: 1.679736	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 20	Loss: 1.268987	Accuracy: 0.200	 Current training data per class: 20
