Train Episode: 1	Loss: 0.812762	Accuracy: 0.810	 Current training data: 90
Train Episode: 2	Loss: 0.635026	Accuracy: 0.780	 Current training data: 90
Train Episode: 3	Loss: 0.606503	Accuracy: 0.860	 Current training data: 90
Train Episode: 4	Loss: 0.530249	Accuracy: 0.860	 Current training data: 90
Train Episode: 5	Loss: 1.118176	Accuracy: 0.600	 Current training data: 90
Train Episode: 6	Loss: 1.077940	Accuracy: 0.640	 Current training data: 90
Train Episode: 7	Loss: 0.692922	Accuracy: 0.820	 Current training data: 90
Train Episode: 8	Loss: 0.517371	Accuracy: 0.890	 Current training data: 90
Train Episode: 9	Loss: 0.679436	Accuracy: 0.770	 Current training data: 90
Train Episode: 10	Loss: 0.408003	Accuracy: 0.880	 Current training data: 90
Train Episode: 11	Loss: 0.588682	Accuracy: 0.830	 Current training data: 90
Train Episode: 12	Loss: 0.482266	Accuracy: 0.840	 Current training data: 90
Train Episode: 13	Loss: 0.465131	Accuracy: 0.900	 Current training data: 90
Train Episode: 14	Loss: 0.741128	Accuracy: 0.800	 Current training data: 90
Train Episode: 15	Loss: 0.951535	Accuracy: 0.720	 Current training data: 90
Train Episode: 16	Loss: 0.722167	Accuracy: 0.670	 Current training data: 90
Train Episode: 17	Loss: 0.499938	Accuracy: 0.770	 Current training data: 90
Train Episode: 18	Loss: 0.699310	Accuracy: 0.800	 Current training data: 90
Train Episode: 19	Loss: 0.362872	Accuracy: 0.840	 Current training data: 90
Train Episode: 20	Loss: 1.446066	Accuracy: 0.580	 Current training data: 90
