Train Episode: 1	Loss: 1.657082	Accuracy: 0.620	 Current training data: 60
Train Episode: 2	Loss: 0.971635	Accuracy: 0.660	 Current training data: 60
Train Episode: 3	Loss: 0.997715	Accuracy: 0.560	 Current training data: 60
Train Episode: 4	Loss: 0.851394	Accuracy: 0.720	 Current training data: 60
Train Episode: 5	Loss: 1.071825	Accuracy: 0.510	 Current training data: 60
Train Episode: 6	Loss: 0.797316	Accuracy: 0.660	 Current training data: 60
Train Episode: 7	Loss: 0.502847	Accuracy: 0.760	 Current training data: 60
Train Episode: 8	Loss: 0.987671	Accuracy: 0.560	 Current training data: 60
Train Episode: 9	Loss: 1.085171	Accuracy: 0.720	 Current training data: 60
Train Episode: 10	Loss: 0.821121	Accuracy: 0.570	 Current training data: 60
Train Episode: 11	Loss: 0.498647	Accuracy: 0.880	 Current training data: 60
Train Episode: 12	Loss: 1.514101	Accuracy: 0.540	 Current training data: 60
Train Episode: 13	Loss: 1.778790	Accuracy: 0.650	 Current training data: 60
Train Episode: 14	Loss: 0.875307	Accuracy: 0.650	 Current training data: 60
Train Episode: 15	Loss: 0.706308	Accuracy: 0.850	 Current training data: 60
Train Episode: 16	Loss: 0.889620	Accuracy: 0.720	 Current training data: 60
Train Episode: 17	Loss: 0.881325	Accuracy: 0.700	 Current training data: 60
Train Episode: 18	Loss: 0.740132	Accuracy: 0.860	 Current training data: 60
Train Episode: 19	Loss: 1.003094	Accuracy: 0.520	 Current training data: 60
Train Episode: 20	Loss: 1.181251	Accuracy: 0.470	 Current training data: 60
