Train Episode: 1	Loss: 1.805082	Accuracy: 0.310	 Current training data per class: 5
Train Episode: 2	Loss: 9.743254	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 3	Loss: 1.806313	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 4	Loss: 1.465678	Accuracy: 0.350	 Current training data per class: 5
Train Episode: 5	Loss: 2.193362	Accuracy: 0.240	 Current training data per class: 5
Train Episode: 6	Loss: 2.418899	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 7	Loss: 2.398663	Accuracy: 0.190	 Current training data per class: 5
Train Episode: 8	Loss: 2.281634	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 9	Loss: 1.765475	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 10	Loss: 1.770514	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 11	Loss: 1.901983	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 12	Loss: 2.393361	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 13	Loss: 2.282105	Accuracy: 0.370	 Current training data per class: 5
Train Episode: 14	Loss: 1.681412	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 15	Loss: 1.476473	Accuracy: 0.340	 Current training data per class: 5
Train Episode: 16	Loss: 11.177511	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 17	Loss: 4.097683	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 18	Loss: 4.991270	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 19	Loss: 1.879618	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 20	Loss: 1.734414	Accuracy: 0.400	 Current training data per class: 5
