Runner Episode: 1	Loss: 3.950169	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 2	Loss: 2.724721	Accuracy: 0.220 	 Current Training Data Per Class: 40
Runner Episode: 3	Loss: 4.898741	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 4	Loss: 5.234733	Accuracy: 0.340 	 Current Training Data Per Class: 40
Runner Episode: 5	Loss: 3.474570	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 6	Loss: 2.850249	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 7	Loss: 3.391169	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 8	Loss: 4.563901	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 9	Loss: 3.102430	Accuracy: 0.400 	 Current Training Data Per Class: 40
Runner Episode: 10	Loss: 3.578091	Accuracy: 0.140 	 Current Training Data Per Class: 40
Runner Episode: 11	Loss: 3.458924	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 12	Loss: 2.012392	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 13	Loss: 4.300959	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 14	Loss: 8.820752	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 15	Loss: 3.065621	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 16	Loss: 3.209178	Accuracy: 0.130 	 Current Training Data Per Class: 40
Runner Episode: 17	Loss: 2.760294	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 18	Loss: 3.799829	Accuracy: 0.200 	 Current Training Data Per Class: 40
Runner Episode: 19	Loss: 3.060353	Accuracy: 0.020 	 Current Training Data Per Class: 40
Runner Episode: 20	Loss: 10.699955	Accuracy: 0.200 	 Current Training Data Per Class: 40
