Train Episode: 1	Loss: 0.759515	Accuracy: 0.665	 Current training data: 450
Train Episode: 2	Loss: 0.611577	Accuracy: 0.770	 Current training data: 450
Train Episode: 3	Loss: 0.685542	Accuracy: 0.690	 Current training data: 450
Train Episode: 4	Loss: 0.780533	Accuracy: 0.675	 Current training data: 450
Train Episode: 5	Loss: 1.087919	Accuracy: 0.635	 Current training data: 450
Train Episode: 6	Loss: 0.763040	Accuracy: 0.730	 Current training data: 450
Train Episode: 7	Loss: 0.738942	Accuracy: 0.675	 Current training data: 450
Train Episode: 8	Loss: 0.999742	Accuracy: 0.790	 Current training data: 450
Train Episode: 9	Loss: 0.811155	Accuracy: 0.630	 Current training data: 450
Train Episode: 10	Loss: 0.651357	Accuracy: 0.750	 Current training data: 450
Train Episode: 11	Loss: 0.756060	Accuracy: 0.690	 Current training data: 450
Train Episode: 12	Loss: 0.842042	Accuracy: 0.680	 Current training data: 450
Train Episode: 13	Loss: 0.837214	Accuracy: 0.700	 Current training data: 450
Train Episode: 14	Loss: 0.802265	Accuracy: 0.675	 Current training data: 450
Train Episode: 15	Loss: 0.820050	Accuracy: 0.690	 Current training data: 450
Train Episode: 16	Loss: 0.833948	Accuracy: 0.700	 Current training data: 450
Train Episode: 17	Loss: 0.887906	Accuracy: 0.710	 Current training data: 450
Train Episode: 18	Loss: 0.971668	Accuracy: 0.590	 Current training data: 450
Train Episode: 19	Loss: 0.830983	Accuracy: 0.705	 Current training data: 450
Train Episode: 20	Loss: 0.736958	Accuracy: 0.700	 Current training data: 450
