Train Episode: 1	Loss: 3.850148	Accuracy: 0.430	 Current training data per class: 225
Train Episode: 2	Loss: 2.375748	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 3	Loss: 1.724739	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 4	Loss: 1.345645	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 5	Loss: 1.871555	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 6	Loss: 1.629623	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 7	Loss: 2.079457	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 8	Loss: 1.667197	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 9	Loss: 1.627302	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 10	Loss: 1.672479	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 11	Loss: 1.619740	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 12	Loss: 2.257715	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 13	Loss: 1.624421	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 14	Loss: 1.848340	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 15	Loss: 2.391440	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 16	Loss: 2.233465	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 17	Loss: 2.226554	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 18	Loss: 1.545402	Accuracy: 0.400	 Current training data per class: 225
Train Episode: 19	Loss: 1.992599	Accuracy: 0.200	 Current training data per class: 225
Train Episode: 20	Loss: 1.409369	Accuracy: 0.400	 Current training data per class: 225
