Train Episode: 1	Loss: 28699.123047	Accuracy: 0.140	 Current training data per class: 300
Train Episode: 2	Loss: 777491.250000	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 3	Loss: 1768408.125000	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 4	Loss: 30135.039062	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 5	Loss: 20253.855469	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 6	Loss: 9704.342773	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 7	Loss: 2729193.000000	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 8	Loss: 237397.734375	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 9	Loss: 35564652.000000	Accuracy: 0.010	 Current training data per class: 300
Train Episode: 10	Loss: 6522.377441	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 11	Loss: 295331.812500	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 12	Loss: 31463.345703	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 13	Loss: 1718947.875000	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 14	Loss: 53051.960938	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 15	Loss: 152695.718750	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 16	Loss: 156237.593750	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 17	Loss: 26979026.000000	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 18	Loss: 38078.300781	Accuracy: 0.400	 Current training data per class: 300
Train Episode: 19	Loss: 31682.283203	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 20	Loss: 36098.578125	Accuracy: 0.200	 Current training data per class: 300
