Train Episode: 1	Loss: 1.341758	Accuracy: 0.410	 Current training data per class: 120
Train Episode: 2	Loss: 1.683101	Accuracy: 0.190	 Current training data per class: 120
Train Episode: 3	Loss: 1.625513	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 4	Loss: 1.398135	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 5	Loss: 1.611161	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 7	Loss: 2.027387	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 8	Loss: 2.431747	Accuracy: 0.190	 Current training data per class: 120
Train Episode: 9	Loss: 1.644417	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 10	Loss: 1.619082	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 11	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 120
Train Episode: 12	Loss: 1.403058	Accuracy: 0.260	 Current training data per class: 120
Train Episode: 13	Loss: 1.581567	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 120
Train Episode: 15	Loss: 3.761365	Accuracy: 0.040	 Current training data per class: 120
Train Episode: 16	Loss: 1.636784	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 17	Loss: 1.624896	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 18	Loss: 1.340283	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 19	Loss: 1.626260	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 20	Loss: 1.362678	Accuracy: 0.400	 Current training data per class: 120
