Train Episode: 1	Loss: 22.234865	Accuracy: 0.350	 Current training data per class: 20
Train Episode: 2	Loss: 41.863213	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 3	Loss: 27.320873	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 5	Loss: 43.218040	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 6	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 7	Loss: 26.743174	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 8	Loss: 58.083973	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 9	Loss: 70.987747	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 10	Loss: 19.622391	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 11	Loss: 112.507332	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 12	Loss: 391.393005	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 13	Loss: 147.845871	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 14	Loss: 191.043228	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 15	Loss: 24.671778	Accuracy: 0.140	 Current training data per class: 20
Train Episode: 16	Loss: 103.762550	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 20
Train Episode: 18	Loss: 49.066776	Accuracy: 0.400	 Current training data per class: 20
Train Episode: 19	Loss: 329.388519	Accuracy: 0.200	 Current training data per class: 20
Train Episode: 20	Loss: 45.214752	Accuracy: 0.200	 Current training data per class: 20
