Train Episode: 1	Loss: 1.390036	Accuracy: 0.410	 Current training data per class: 30
Train Episode: 2	Loss: 1.663022	Accuracy: 0.300	 Current training data per class: 30
Train Episode: 3	Loss: 1.645295	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 4	Loss: 1.358217	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 5	Loss: 1.656477	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 6	Loss: 1.820128	Accuracy: 0.190	 Current training data per class: 30
Train Episode: 7	Loss: 1.625422	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 8	Loss: 1.655813	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 9	Loss: 1.700501	Accuracy: 0.220	 Current training data per class: 30
Train Episode: 10	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 1.785716	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 12	Loss: 1.396011	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 13	Loss: 9.254931	Accuracy: 0.260	 Current training data per class: 30
Train Episode: 14	Loss: 1.829984	Accuracy: 0.160	 Current training data per class: 30
Train Episode: 15	Loss: 1.765465	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 16	Loss: 1.629990	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 1.657464	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 18	Loss: 1.442688	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 19	Loss: 1.650409	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 1.380060	Accuracy: 0.400	 Current training data per class: 30
