Train Episode: 1	Loss: 0.164827	Accuracy: 0.960	 Current training data per class: 130
Train Episode: 2	Loss: 0.704966	Accuracy: 0.630	 Current training data per class: 130
Train Episode: 3	Loss: 0.476241	Accuracy: 0.860	 Current training data per class: 130
Train Episode: 4	Loss: 0.371940	Accuracy: 0.880	 Current training data per class: 130
Train Episode: 5	Loss: 0.325313	Accuracy: 0.910	 Current training data per class: 130
Train Episode: 6	Loss: 0.288980	Accuracy: 0.880	 Current training data per class: 130
Train Episode: 7	Loss: 0.600478	Accuracy: 0.840	 Current training data per class: 130
Train Episode: 8	Loss: 0.495142	Accuracy: 0.840	 Current training data per class: 130
Train Episode: 9	Loss: 0.468807	Accuracy: 0.880	 Current training data per class: 130
Train Episode: 10	Loss: 0.449562	Accuracy: 0.840	 Current training data per class: 130
Train Episode: 11	Loss: 0.255485	Accuracy: 0.940	 Current training data per class: 130
Train Episode: 12	Loss: 0.525744	Accuracy: 0.840	 Current training data per class: 130
Train Episode: 13	Loss: 0.658941	Accuracy: 0.710	 Current training data per class: 130
Train Episode: 14	Loss: 0.422135	Accuracy: 0.850	 Current training data per class: 130
Train Episode: 15	Loss: 0.352063	Accuracy: 0.910	 Current training data per class: 130
Train Episode: 16	Loss: 0.545297	Accuracy: 0.850	 Current training data per class: 130
Train Episode: 17	Loss: 0.177570	Accuracy: 0.940	 Current training data per class: 130
Train Episode: 18	Loss: 0.362990	Accuracy: 0.850	 Current training data per class: 130
Train Episode: 19	Loss: 0.317788	Accuracy: 0.880	 Current training data per class: 130
Train Episode: 20	Loss: 0.326639	Accuracy: 0.900	 Current training data per class: 130
