Train Episode: 1	Loss: 1.883537	Accuracy: 0.280	 Current training data per class: 160
Train Episode: 2	Loss: 1.868560	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 4	Loss: 1.619277	Accuracy: 0.400	 Current training data per class: 160
Train Episode: 5	Loss: 4.455421	Accuracy: 0.190	 Current training data per class: 160
Train Episode: 6	Loss: 1.709054	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 7	Loss: 3.091233	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 8	Loss: 3.850148	Accuracy: 0.230	 Current training data per class: 160
Train Episode: 9	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 10	Loss: 3.284706	Accuracy: 0.140	 Current training data per class: 160
Train Episode: 11	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 15	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 16	Loss: 2.380021	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 17	Loss: 3.850148	Accuracy: 0.020	 Current training data per class: 160
Train Episode: 18	Loss: 2.027888	Accuracy: 0.200	 Current training data per class: 160
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 160
