Train Episode: 1	Loss: 1.396208	Accuracy: 0.210	 Current training data per class: 170
Train Episode: 2	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 3	Loss: 1.612466	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 5	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 170
Train Episode: 6	Loss: 1.615080	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 7	Loss: 1.615670	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 8	Loss: 1.635285	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 9	Loss: 1.679909	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 10	Loss: 1.613665	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 11	Loss: 3.850148	Accuracy: 0.160	 Current training data per class: 170
Train Episode: 12	Loss: 1.405601	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 13	Loss: 3.850148	Accuracy: 0.390	 Current training data per class: 170
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 170
Train Episode: 15	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 16	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 170
Train Episode: 18	Loss: 1.424765	Accuracy: 0.400	 Current training data per class: 170
Train Episode: 19	Loss: 1.642118	Accuracy: 0.190	 Current training data per class: 170
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 170
