Train Episode: 1	Loss: 248296448.000000	Accuracy: 0.400	 Current training data per class: 50
Train Episode: 2	Loss: 211.490005	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 3	Loss: inf	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 4	Loss: 13278.008789	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 5	Loss: 647872.500000	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 6	Loss: 663.967896	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 7	Loss: 372.310974	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 8	Loss: 179.708618	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 9	Loss: 3026.194580	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
Train Episode: 12	Loss: 3059.518066	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 14	Loss: 179711024.000000	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 15	Loss: 8961810464486877344825344.000000	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 16	Loss: 1678579.500000	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 17	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
Train Episode: 18	Loss: 1281963.000000	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
