Train Episode: 1	Loss: 1.588580	Accuracy: 0.380	 Current training data: 40
Train Episode: 2	Loss: 1.639085	Accuracy: 0.250	 Current training data: 40
Train Episode: 3	Loss: 1.596525	Accuracy: 0.260	 Current training data: 40
Train Episode: 4	Loss: 1.698332	Accuracy: 0.200	 Current training data: 40
Train Episode: 5	Loss: 1.553919	Accuracy: 0.230	 Current training data: 40
Train Episode: 6	Loss: 1.579687	Accuracy: 0.220	 Current training data: 40
Train Episode: 7	Loss: 1.528919	Accuracy: 0.440	 Current training data: 40
Train Episode: 8	Loss: 1.615780	Accuracy: 0.330	 Current training data: 40
Train Episode: 9	Loss: 1.535730	Accuracy: 0.270	 Current training data: 40
Train Episode: 10	Loss: 1.640134	Accuracy: 0.200	 Current training data: 40
Train Episode: 11	Loss: 1.607133	Accuracy: 0.330	 Current training data: 40
Train Episode: 12	Loss: 1.274844	Accuracy: 0.400	 Current training data: 40
Train Episode: 13	Loss: 1.278055	Accuracy: 0.400	 Current training data: 40
Train Episode: 14	Loss: 1.280194	Accuracy: 0.280	 Current training data: 40
Train Episode: 15	Loss: 1.601348	Accuracy: 0.200	 Current training data: 40
Train Episode: 16	Loss: 1.239693	Accuracy: 0.480	 Current training data: 40
Train Episode: 17	Loss: 1.814204	Accuracy: 0.200	 Current training data: 40
Train Episode: 18	Loss: 1.532924	Accuracy: 0.220	 Current training data: 40
Train Episode: 19	Loss: 1.555169	Accuracy: 0.320	 Current training data: 40
Train Episode: 20	Loss: 1.637059	Accuracy: 0.200	 Current training data: 40
