Runner Episode: 1	Loss: 4.382127	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.369837	Accuracy_2: 0.550	 Current Training Data Per Class_2: 50
Runner Episode: 2	Loss: 4.262605	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.493033	Accuracy_2: 0.450	 Current Training Data Per Class_2: 50
Runner Episode: 3	Loss: 4.729736	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.340237	Accuracy_2: 0.450	 Current Training Data Per Class_2: 50
Runner Episode: 4	Loss: 4.342250	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.311147	Accuracy_2: 0.600	 Current Training Data Per Class_2: 50
Runner Episode: 5	Loss: 4.597387	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.257066	Accuracy_2: 0.630	 Current Training Data Per Class_2: 50
Runner Episode: 6	Loss: 4.733924	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.106010	Accuracy_2: 0.660	 Current Training Data Per Class_2: 50
Runner Episode: 7	Loss: 4.681533	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.120569	Accuracy_2: 0.650	 Current Training Data Per Class_2: 50
Runner Episode: 8	Loss: 5.020386	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.185609	Accuracy_2: 0.660	 Current Training Data Per Class_2: 50
Runner Episode: 9	Loss: 3.994407	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.070182	Accuracy_2: 0.690	 Current Training Data Per Class_2: 50
Runner Episode: 10	Loss: 4.608730	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.557529	Accuracy_2: 0.370	 Current Training Data Per Class_2: 50
Runner Episode: 11	Loss: 4.442229	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.283749	Accuracy_2: 0.560	 Current Training Data Per Class_2: 50
Runner Episode: 12	Loss: 4.570351	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.487238	Accuracy_2: 0.490	 Current Training Data Per Class_2: 50
Runner Episode: 13	Loss: 4.456858	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.239266	Accuracy_2: 0.650	 Current Training Data Per Class_2: 50
Runner Episode: 14	Loss: 4.917576	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.356438	Accuracy_2: 0.590	 Current Training Data Per Class_2: 50
Runner Episode: 15	Loss: 3.903727	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.280894	Accuracy_2: 0.650	 Current Training Data Per Class_2: 50
Runner Episode: 16	Loss: 4.775167	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.326521	Accuracy_2: 0.640	 Current Training Data Per Class_2: 50
Runner Episode: 17	Loss: 4.540782	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.257157	Accuracy_2: 0.520	 Current Training Data Per Class_2: 50
Runner Episode: 18	Loss: 4.974269	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.250118	Accuracy_2: 0.530	 Current Training Data Per Class_2: 50
Runner Episode: 19	Loss: 4.302792	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.472894	Accuracy_2: 0.330	 Current Training Data Per Class_2: 50
Runner Episode: 20	Loss: 3.851128	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.502037	Accuracy_2: 0.510	 Current Training Data Per Class_2: 50
