Train Episode: 1	Loss: 3.218394	Accuracy: 0.260	 Current training data per class: 70
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 3	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 70
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 5	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 6	Loss: 2.667695	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 8	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 9	Loss: 1.733201	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 11	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 12	Loss: 1.553355	Accuracy: 0.180	 Current training data per class: 70
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 14	Loss: 1.630616	Accuracy: 0.270	 Current training data per class: 70
Train Episode: 15	Loss: 1.581243	Accuracy: 0.240	 Current training data per class: 70
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 17	Loss: 1.811370	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 19	Loss: 3.850143	Accuracy: 0.210	 Current training data per class: 70
Train Episode: 20	Loss: 3.850148	Accuracy: 0.280	 Current training data per class: 70
