Train Episode: 1	Loss: 0.524428	Accuracy: 0.850	 Current training data: 350
Train Episode: 2	Loss: 0.295785	Accuracy: 0.930	 Current training data: 350
Train Episode: 3	Loss: 0.458890	Accuracy: 0.860	 Current training data: 350
Train Episode: 4	Loss: 0.199288	Accuracy: 0.970	 Current training data: 350
Train Episode: 5	Loss: 0.235773	Accuracy: 0.940	 Current training data: 350
Train Episode: 6	Loss: 0.294617	Accuracy: 0.920	 Current training data: 350
Train Episode: 7	Loss: 0.183010	Accuracy: 0.910	 Current training data: 350
Train Episode: 8	Loss: 0.134338	Accuracy: 0.940	 Current training data: 350
Train Episode: 9	Loss: 0.038861	Accuracy: 1.000	 Current training data: 350
Train Episode: 10	Loss: 0.085586	Accuracy: 0.980	 Current training data: 350
Train Episode: 11	Loss: 0.495068	Accuracy: 0.860	 Current training data: 350
Train Episode: 12	Loss: 0.247334	Accuracy: 0.920	 Current training data: 350
Train Episode: 13	Loss: 0.285079	Accuracy: 0.900	 Current training data: 350
Train Episode: 14	Loss: 0.190179	Accuracy: 0.940	 Current training data: 350
Train Episode: 15	Loss: 0.253127	Accuracy: 0.910	 Current training data: 350
Train Episode: 16	Loss: 0.490912	Accuracy: 0.840	 Current training data: 350
Train Episode: 17	Loss: 0.462293	Accuracy: 0.830	 Current training data: 350
Train Episode: 18	Loss: 0.075847	Accuracy: 0.980	 Current training data: 350
Train Episode: 19	Loss: 0.200733	Accuracy: 0.960	 Current training data: 350
Train Episode: 20	Loss: 0.255166	Accuracy: 0.910	 Current training data: 350
