Train Episode: 1	Loss: 195.070038	Accuracy: 0.220	 Current training data per class: 170
Train Episode: 2	Loss: 1.676786	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 3	Loss: 1.620370	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 4	Loss: 3.849818	Accuracy: 0.210	 Current training data per class: 170
Train Episode: 5	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 170
Train Episode: 6	Loss: 1.618681	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 170
Train Episode: 8	Loss: 1.615478	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 9	Loss: 1.622790	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 10	Loss: 1.614231	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 11	Loss: 1.656766	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 12	Loss: 1.449131	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 13	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 170
Train Episode: 15	Loss: 1.633464	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 16	Loss: 1.649030	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 17	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 18	Loss: 1.404862	Accuracy: 0.400	 Current training data per class: 170
Train Episode: 19	Loss: 1.625443	Accuracy: 0.200	 Current training data per class: 170
Train Episode: 20	Loss: 1.376815	Accuracy: 0.400	 Current training data per class: 170
