Train Episode: 1	Loss: 0.928544	Accuracy: 0.580	 Current training data per class: 300
Train Episode: 2	Loss: 1.762956	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 3	Loss: 1.500470	Accuracy: 0.320	 Current training data per class: 300
Train Episode: 4	Loss: 1.350448	Accuracy: 0.400	 Current training data per class: 300
Train Episode: 5	Loss: 2.585376	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 6	Loss: 1.640179	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 7	Loss: 1.684438	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 8	Loss: 1.352717	Accuracy: 0.380	 Current training data per class: 300
Train Episode: 9	Loss: 1.674679	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 10	Loss: 1.775719	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 11	Loss: 1.446139	Accuracy: 0.390	 Current training data per class: 300
Train Episode: 12	Loss: 1.542937	Accuracy: 0.520	 Current training data per class: 300
Train Episode: 13	Loss: 1.797607	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 14	Loss: 1.533392	Accuracy: 0.350	 Current training data per class: 300
Train Episode: 15	Loss: 1.647071	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 16	Loss: 1.689307	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 17	Loss: 1.950656	Accuracy: 0.390	 Current training data per class: 300
Train Episode: 18	Loss: 1.557056	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 19	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 20	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
