Runner Episode: 1	Loss: 1.256778	Accuracy: 0.640 	 Current Training Data Per Class: 10
Runner Episode: 2	Loss: 2.002437	Accuracy: 0.330 	 Current Training Data Per Class: 10
Runner Episode: 3	Loss: 2.042384	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 4	Loss: 1.927168	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 5	Loss: 1.500262	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 6	Loss: 2.107345	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 7	Loss: 2.069804	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 8	Loss: 1.898255	Accuracy: 0.280 	 Current Training Data Per Class: 10
Runner Episode: 9	Loss: 2.282598	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 10	Loss: 2.124194	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 11	Loss: 1.995190	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 12	Loss: 1.740983	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 13	Loss: 2.194106	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 14	Loss: 1.584581	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 15	Loss: 2.037537	Accuracy: 0.260 	 Current Training Data Per Class: 10
Runner Episode: 16	Loss: 1.737932	Accuracy: 0.540 	 Current Training Data Per Class: 10
Runner Episode: 17	Loss: 2.031386	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 18	Loss: 1.263491	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 19	Loss: 1.718194	Accuracy: 0.390 	 Current Training Data Per Class: 10
Runner Episode: 20	Loss: 1.990798	Accuracy: 0.200 	 Current Training Data Per Class: 10
