Train Episode: 1	Loss: 3543.536865	Accuracy: 0.240	 Current training data per class: 30
Train Episode: 2	Loss: 53803.988281	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 3	Loss: 485.624054	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 5	Loss: 1883.399902	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 6	Loss: 4399.656738	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 30
Train Episode: 8	Loss: 324177.968750	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 9	Loss: 392.099365	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 10	Loss: 155.380127	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 2843.873779	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 12	Loss: 55971.519531	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 13	Loss: 1882.560181	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 14	Loss: 976.579346	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 15	Loss: 6543117.500000	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 16	Loss: 1630.305908	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 1050.322021	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 18	Loss: 2115.995850	Accuracy: 0.400	 Current training data per class: 30
Train Episode: 19	Loss: 916.985718	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 812.844360	Accuracy: 0.400	 Current training data per class: 30
