Train Episode: 1	Loss: 1.678396	Accuracy: 0.310	 Current training data: 20
Train Episode: 2	Loss: 1.667078	Accuracy: 0.200	 Current training data: 20
Train Episode: 3	Loss: 1.711924	Accuracy: 0.200	 Current training data: 20
Train Episode: 4	Loss: 1.646196	Accuracy: 0.200	 Current training data: 20
Train Episode: 5	Loss: 1.628257	Accuracy: 0.200	 Current training data: 20
Train Episode: 6	Loss: 1.633721	Accuracy: 0.210	 Current training data: 20
Train Episode: 7	Loss: 1.653355	Accuracy: 0.210	 Current training data: 20
Train Episode: 8	Loss: 1.811234	Accuracy: 0.200	 Current training data: 20
Train Episode: 9	Loss: 1.693921	Accuracy: 0.200	 Current training data: 20
Train Episode: 10	Loss: 1.657863	Accuracy: 0.200	 Current training data: 20
Train Episode: 11	Loss: 1.763554	Accuracy: 0.200	 Current training data: 20
Train Episode: 12	Loss: 1.298822	Accuracy: 0.420	 Current training data: 20
Train Episode: 13	Loss: 1.344575	Accuracy: 0.400	 Current training data: 20
Train Episode: 14	Loss: 1.339440	Accuracy: 0.400	 Current training data: 20
Train Episode: 15	Loss: 1.641278	Accuracy: 0.210	 Current training data: 20
Train Episode: 16	Loss: 1.391295	Accuracy: 0.400	 Current training data: 20
Train Episode: 17	Loss: 1.683616	Accuracy: 0.200	 Current training data: 20
Train Episode: 18	Loss: 1.635261	Accuracy: 0.260	 Current training data: 20
Train Episode: 19	Loss: 1.641155	Accuracy: 0.200	 Current training data: 20
Train Episode: 20	Loss: 1.673570	Accuracy: 0.230	 Current training data: 20
