Runner Episode: 1	Loss: 1.310473	Accuracy: 0.700 	 Current Training Data Per Class: 10
Runner Episode: 2	Loss: 1.754597	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 3	Loss: 1.770487	Accuracy: 0.370 	 Current Training Data Per Class: 10
Runner Episode: 4	Loss: 1.799861	Accuracy: 0.230 	 Current Training Data Per Class: 10
Runner Episode: 5	Loss: 2.096943	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 6	Loss: 1.723322	Accuracy: 0.260 	 Current Training Data Per Class: 10
Runner Episode: 7	Loss: 1.868755	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 8	Loss: 1.722639	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 9	Loss: 1.708482	Accuracy: 0.370 	 Current Training Data Per Class: 10
Runner Episode: 10	Loss: 1.698264	Accuracy: 0.300 	 Current Training Data Per Class: 10
Runner Episode: 11	Loss: 1.663289	Accuracy: 0.230 	 Current Training Data Per Class: 10
Runner Episode: 12	Loss: 2.418698	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 13	Loss: 2.046606	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 14	Loss: 1.645195	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 15	Loss: 1.712183	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 16	Loss: 1.631354	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 17	Loss: 1.829386	Accuracy: 0.200 	 Current Training Data Per Class: 10
Runner Episode: 18	Loss: 1.189861	Accuracy: 0.420 	 Current Training Data Per Class: 10
Runner Episode: 19	Loss: 1.407833	Accuracy: 0.400 	 Current Training Data Per Class: 10
Runner Episode: 20	Loss: 1.947917	Accuracy: 0.200 	 Current Training Data Per Class: 10
