Runner Episode: 1	Loss: 4.401781	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.061104	Accuracy_2: 0.570	 Current Training Data Per Class_2: 60
Runner Episode: 2	Loss: 4.658442	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.320692	Accuracy_2: 0.480	 Current Training Data Per Class_2: 60
Runner Episode: 3	Loss: 4.619898	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.235376	Accuracy_2: 0.600	 Current Training Data Per Class_2: 60
Runner Episode: 4	Loss: 4.707350	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.238403	Accuracy_2: 0.530	 Current Training Data Per Class_2: 60
Runner Episode: 5	Loss: 5.083668	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.105636	Accuracy_2: 0.720	 Current Training Data Per Class_2: 60
Runner Episode: 6	Loss: 5.002589	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 0.982352	Accuracy_2: 0.750	 Current Training Data Per Class_2: 60
Runner Episode: 7	Loss: 5.078666	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 0.999593	Accuracy_2: 0.730	 Current Training Data Per Class_2: 60
Runner Episode: 8	Loss: 5.273530	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.065805	Accuracy_2: 0.710	 Current Training Data Per Class_2: 60
Runner Episode: 9	Loss: 4.361938	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.006196	Accuracy_2: 0.730	 Current Training Data Per Class_2: 60
Runner Episode: 10	Loss: 4.958620	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.108860	Accuracy_2: 0.700	 Current Training Data Per Class_2: 60
Runner Episode: 11	Loss: 4.680794	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.264077	Accuracy_2: 0.490	 Current Training Data Per Class_2: 60
Runner Episode: 12	Loss: 5.035918	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.134358	Accuracy_2: 0.630	 Current Training Data Per Class_2: 60
Runner Episode: 13	Loss: 5.322820	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.075342	Accuracy_2: 0.710	 Current Training Data Per Class_2: 60
Runner Episode: 14	Loss: 5.068887	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.229505	Accuracy_2: 0.580	 Current Training Data Per Class_2: 60
Runner Episode: 15	Loss: 4.423388	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.004198	Accuracy_2: 0.760	 Current Training Data Per Class_2: 60
Runner Episode: 16	Loss: 5.177612	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.232025	Accuracy_2: 0.660	 Current Training Data Per Class_2: 60
Runner Episode: 17	Loss: 4.911039	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.154795	Accuracy_2: 0.560	 Current Training Data Per Class_2: 60
Runner Episode: 18	Loss: 5.126150	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.200900	Accuracy_2: 0.560	 Current Training Data Per Class_2: 60
Runner Episode: 19	Loss: 4.566539	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.267248	Accuracy_2: 0.610	 Current Training Data Per Class_2: 60
Runner Episode: 20	Loss: 4.322563	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.140670	Accuracy_2: 0.610	 Current Training Data Per Class_2: 60
