Runner Episode: 1	Loss: 3.798917	Accuracy: 0.090 	 Current Training Data Per Class: 0
Runner Episode: 2	Loss: 3.871677	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 3	Loss: 3.899812	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 4	Loss: 3.766098	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 5	Loss: 3.918576	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 6	Loss: 3.702684	Accuracy: 0.360 	 Current Training Data Per Class: 0
Runner Episode: 7	Loss: 3.808900	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 8	Loss: 3.749614	Accuracy: 0.160 	 Current Training Data Per Class: 0
Runner Episode: 9	Loss: 3.883679	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 10	Loss: 3.915460	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 11	Loss: 3.843654	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 12	Loss: 3.828835	Accuracy: 0.020 	 Current Training Data Per Class: 0
Runner Episode: 13	Loss: 3.850253	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 14	Loss: 3.882701	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 15	Loss: 3.874075	Accuracy: 0.010 	 Current Training Data Per Class: 0
Runner Episode: 16	Loss: 3.853671	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 17	Loss: 3.960546	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 18	Loss: 3.772684	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 19	Loss: 3.796047	Accuracy: 0.000 	 Current Training Data Per Class: 0
Runner Episode: 20	Loss: 3.890477	Accuracy: 0.000 	 Current Training Data Per Class: 0
