Runner Episode: 1	Loss: 3.102710	Accuracy: 0.020 	 Current Training Data Per Class: 40	Loss_2: 2.039680	Accuracy_2: 0.310	 Current Training Data Per Class_2: 20
Runner Episode: 2	Loss: 3.291661	Accuracy: 0.060 	 Current Training Data Per Class: 40	Loss_2: 2.350582	Accuracy_2: 0.190	 Current Training Data Per Class_2: 20
Runner Episode: 3	Loss: 3.841122	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.415651	Accuracy_2: 0.420	 Current Training Data Per Class_2: 20
Runner Episode: 4	Loss: 3.117646	Accuracy: 0.020 	 Current Training Data Per Class: 40	Loss_2: 2.248198	Accuracy_2: 0.250	 Current Training Data Per Class_2: 20
Runner Episode: 5	Loss: 3.491485	Accuracy: 0.030 	 Current Training Data Per Class: 40	Loss_2: 2.295483	Accuracy_2: 0.320	 Current Training Data Per Class_2: 20
Runner Episode: 6	Loss: 3.584762	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 1.943219	Accuracy_2: 0.340	 Current Training Data Per Class_2: 20
Runner Episode: 7	Loss: 3.313398	Accuracy: 0.110 	 Current Training Data Per Class: 40	Loss_2: 2.055128	Accuracy_2: 0.360	 Current Training Data Per Class_2: 20
Runner Episode: 8	Loss: 2.877138	Accuracy: 0.060 	 Current Training Data Per Class: 40	Loss_2: 2.170005	Accuracy_2: 0.360	 Current Training Data Per Class_2: 20
Runner Episode: 9	Loss: 2.761944	Accuracy: 0.250 	 Current Training Data Per Class: 40	Loss_2: 2.281197	Accuracy_2: 0.230	 Current Training Data Per Class_2: 20
Runner Episode: 10	Loss: 3.517742	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.458085	Accuracy_2: 0.230	 Current Training Data Per Class_2: 20
Runner Episode: 11	Loss: 3.526896	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.182568	Accuracy_2: 0.280	 Current Training Data Per Class_2: 20
Runner Episode: 12	Loss: 3.527579	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.458933	Accuracy_2: 0.210	 Current Training Data Per Class_2: 20
Runner Episode: 13	Loss: 3.133475	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.168092	Accuracy_2: 0.250	 Current Training Data Per Class_2: 20
Runner Episode: 14	Loss: 3.654739	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.426767	Accuracy_2: 0.230	 Current Training Data Per Class_2: 20
Runner Episode: 15	Loss: 2.858750	Accuracy: 0.150 	 Current Training Data Per Class: 40	Loss_2: 2.615767	Accuracy_2: 0.180	 Current Training Data Per Class_2: 20
Runner Episode: 16	Loss: 3.529463	Accuracy: 0.010 	 Current Training Data Per Class: 40	Loss_2: 2.282952	Accuracy_2: 0.300	 Current Training Data Per Class_2: 20
Runner Episode: 17	Loss: 3.456179	Accuracy: 0.020 	 Current Training Data Per Class: 40	Loss_2: 2.170955	Accuracy_2: 0.180	 Current Training Data Per Class_2: 20
Runner Episode: 18	Loss: 3.471936	Accuracy: 0.010 	 Current Training Data Per Class: 40	Loss_2: 2.275056	Accuracy_2: 0.340	 Current Training Data Per Class_2: 20
Runner Episode: 19	Loss: 3.551461	Accuracy: 0.000 	 Current Training Data Per Class: 40	Loss_2: 2.482409	Accuracy_2: 0.220	 Current Training Data Per Class_2: 20
Runner Episode: 20	Loss: 2.899817	Accuracy: 0.080 	 Current Training Data Per Class: 40	Loss_2: 2.210065	Accuracy_2: 0.150	 Current Training Data Per Class_2: 20
