Runner Episode: 1	Loss: 1.337312	Accuracy: 0.400 	 Current Training Data Per Class: 375
Runner Episode: 2	Loss: 1.402478	Accuracy: 0.510 	 Current Training Data Per Class: 375
Runner Episode: 3	Loss: 1.940217	Accuracy: 0.200 	 Current Training Data Per Class: 375
Runner Episode: 4	Loss: 1.473993	Accuracy: 0.270 	 Current Training Data Per Class: 375
Runner Episode: 5	Loss: 1.966732	Accuracy: 0.400 	 Current Training Data Per Class: 375
Runner Episode: 6	Loss: 1.347117	Accuracy: 0.700 	 Current Training Data Per Class: 375
Runner Episode: 7	Loss: 1.409413	Accuracy: 0.290 	 Current Training Data Per Class: 375
Runner Episode: 8	Loss: 1.456511	Accuracy: 0.360 	 Current Training Data Per Class: 375
Runner Episode: 9	Loss: 1.350230	Accuracy: 0.700 	 Current Training Data Per Class: 375
Runner Episode: 10	Loss: 1.251165	Accuracy: 0.500 	 Current Training Data Per Class: 375
Runner Episode: 11	Loss: 1.549387	Accuracy: 0.200 	 Current Training Data Per Class: 375
Runner Episode: 12	Loss: 2.417304	Accuracy: 0.400 	 Current Training Data Per Class: 375
Runner Episode: 13	Loss: 1.713659	Accuracy: 0.200 	 Current Training Data Per Class: 375
Runner Episode: 14	Loss: 1.825219	Accuracy: 0.400 	 Current Training Data Per Class: 375
Runner Episode: 15	Loss: 1.765012	Accuracy: 0.200 	 Current Training Data Per Class: 375
Runner Episode: 16	Loss: 1.678842	Accuracy: 0.400 	 Current Training Data Per Class: 375
Runner Episode: 17	Loss: 1.502434	Accuracy: 0.200 	 Current Training Data Per Class: 375
Runner Episode: 18	Loss: 1.314694	Accuracy: 0.400 	 Current Training Data Per Class: 375
Runner Episode: 19	Loss: 2.077325	Accuracy: 0.400 	 Current Training Data Per Class: 375
Runner Episode: 20	Loss: 1.307324	Accuracy: 0.700 	 Current Training Data Per Class: 375
